3555,2517
3104,183
978,-506
4770,95
7394,1365
2256,2677
1666,3620
241,4075
1316,4115
5489,3857
10693,3400
13347,2880
8878,2554
5909,2772
2130,3784
269,5496
6729,7384
4253,8698
1964,8858
2256,7779
4952,5893
12328,3895
13941,2440
13893,1975
12836,2700
12141,4556
4689,7202
3933,10039
7633,12328
15889,13413
20450,13013
4377,11447
7833,9570
11642,8332
13673,8238
16096,9135
21617,10464
13659,11708
789,12671
105,13405
885,13897
4381,13846
3394,12797
4106,10536
5582,7382
4786,4126
2338,1671
4280,611
4466,985
2906,2313
3540,3866
4875,5000
5381,5387
4154,5075
3341,4388
5387,3731
6777,3396
6401,3471
6953,3876
8181,4465
5304,5108
2602,5718
1562,6223
84,6521
773,6465
1896,5920
1345,4862
1405,3446
1534,1983
2197,822
3170,206
4433,191
3474,660
2061,1402
3401,2199
4110,2876
5774,3325
1789,3526
1294,3546
3353,3490
3909,3425
3812,3351
4734,3245
5491,3122
5069,3053
2980,3129
1725,3399
1570,3813
4016,4212
3557,4393
1284,4226
102,3739
2016,3095
5010,2482
6198,2027
6036,1800
2148,1860
2541,2251
2721,2930
5526,3715
5924,4341
1201,4608
216,4495
845,4135
1833,3682
1702,3205
1869,2700
2468,2170
2849,1677
3860,1327
598,1218
1448,1383
6506,1758
5514,2206
2845,2600
475,2902
913,3151
2313,3365
3973,3477
4901,3384
3365,3065
3741,2646
4436,2344
5880,2338
7594,2673
1454,3265
1265,3966
1794,4604
2805,4992
2866,4966
2797,4475
3590,3641
4326,2730
4027,2044
1473,1794
1217,2018
1393,2563
2662,3145
4166,3475
806,3398
398,2965
245,2380
2756,1859
4004,1517
2633,1363
2068,1368
504,1512
1659,1768
4214,2066
974,2299
273,2384
1316,2308
1961,2115
3197,1863
3141,1610
3846,1427
2662,1396
1834,1576
1602,1956
450,2432
686,2834
2646,2991
4923,2813
1322,2352
266,1801
1225,1401
1811,1298
2585,1460
3238,1724
2234,1926
4490,2000
5426,1998
5370,2040
2219,2246
948,2674
2121,3266
3604,3837
4269,4153
1186,4068
1029,3621
698,3004
1386,2430
706,2015
2573,1756
1610,1586
1433,1447
3261,1329
2693,1265
197,1298
1482,1447
5613,1681
11794,1931
9837,2168
4874,2492
5638,3109
1603,4154
5574,5503
4725,6760
1389,7459
