542857,-78651,-3596,1,
545901,-419113,-3596,1,
537803,-289303,-3596,1,
531291,114223,-3596,1,
848075,557543,-3596,1,
656853,862911,-3596,1,
318024,958814,-3596,1,
648008,876379,-3596,1,
697858,705698,-3596,1,
1014741,541881,-3596,1,
624865,448394,-3596,1,
853593,446206,-4720,1,
450458,520419,-4720,1,
11113186,639175,-4720,1,
251166,792463,-4720,1,
855857,1031636,-4720,1,
217385,1440592,-4720,1,
253301,2022768,-4720,1,
580109,2618920,-4720,1,
26958,2966228,-4720,1,
1405298,2858562,-4720,1,
482042,2277802,-4720,1,
373945,1410451,-4720,1,
2797130,553682,-4720,1,
377309,-22020,-4720,1,
273633,-176860,-4720,1,
2919294,64554,-4720,1,
3727298,548155,-4720,1,
3477059,1079516,-4720,1,
4128565,1527146,-4720,1,
3865397,1875059,-4720,1,
4408150,2193712,-4720,1,
3814021,2564349,-4720,1,
3823387,3015411,-4720,1,
3824354,3503671,-4720,1,
4154197,3938693,-4720,1,
4516974,4230909,-4720,1,
4036105,4337988,-4720,1,
4524977,4285969,-4720,1,
5118810,4154814,-4720,1,
5034630,4040524,-4720,1,
5130665,4018335,-4720,1,
5088090,4122017,-4720,1,
5363544,4339674,-4720,1,
5730083,4623399,-4720,1,
6262386,4911254,-4720,1,
5638618,5154819,-4720,1,
5353773,5337736,-4720,1,
4206197,5471472,-4720,1,
5034218,5570051,-4720,1,
4913709,5625604,-4720,1,
4536050,5609023,-4720,1,
5008986,5496188,-4720,1,
5165267,5295090,-4720,1,
5223737,5051935,-4720,1,
5122257,4835059,-4720,1,
5243477,4707649,-4720,1,
5129969,4702026,-4720,1,
5218997,4807318,-4720,1,
5292042,4976471,-4720,1,
5033178,5148217,-4720,1,
5392856,5272066,447,1,
5220035,5324667,447,1,
5278738,5312614,447,1,
5341221,5263715,447,1,
5295213,5212198,447,1,
5293939,5184492,447,1,
5282218,5191021,447,1,
5359325,5225864,447,1,
5109234,5272689,447,1,
5105945,5313144,447,1,
5146505,5333331,447,1,
5184150,5326571,447,1,
5123133,5293955,447,1,
5057121,5243818,447,1,
5024449,5189052,447,1,
5053774,5141914,447,1,
4951958,5108961,447,1,
5046781,5089326,447,1,
5034379,5077005,447,1,
5100625,5065327,447,1,
5048477,5051054,447,1,
5072509,5035945,447,1,
5009363,5024986,447,1,
5091861,5022601,447,1,
5001030,5029510,447,1,
5017334,5042184,447,1,
4981518,5054701,447,1,
5041995,5061395,447,1,
5038957,5059038,447,1,
5020622,5048072,447,1,
5082338,5032496,447,1,
5103218,5018258,447,1,
5167357,5010965,447,1,
5169129,5014227,447,1,
5074628,5029094,447,1,
5012460,5053887,447,1,
4987553,5083758,447,1,
4995051,5110643,447,1,
5040902,5125124,447,1,
4984898,5120400,447,1,
4977985,5096125,447,1,
4964520,5059129,447,1,
4977994,5020190,447,1,
4958858,4989045,447,1,
4949174,4970719,447,1,
4959716,4964686,447,1,
4950450,4966451,447,1,
4940900,4970263,447,1,
4947062,4971618,447,1,
4920681,4968584,447,1,
4909190,4961684,-1213,1,
4877693,4952748,-1213,1,
4842366,4943447,-1213,1,
4873737,4934232,-1213,1,
4891052,4924235,-1213,1,
4902042,4912291,-1213,1,
4939101,4898494,-1213,1,
4894381,4885089,-1213,1,
5050350,4875879,-1213,1,
4770785,4874484,-1213,1,
4933070,4882374,-1213,1,
4891742,4897440,-1213,1,
4854441,4914084,-1213,1,
5178689,4925656,-1213,1,
4886562,4928406,-1213,1,
5012178,4924362,-1213,1,
4743090,4920354,-1213,1,
4737094,4922773,-1213,1,
4705446,4931520,-1213,1,
4721086,4938117,-1213,1,
4725761,4930089,-1213,1,
4691300,4898883,-1213,1,
4588691,4845732,-1213,1,
4597794,4781352,-1213,1,
4643120,4720000,-1213,1,
4643577,4672460,-1213,1,
4648731,4642592,-1213,1,
4763721,4628459,-1213,1,
4766450,4625822,-1213,1,
4552481,4631277,-1213,1,
4646225,4643070,-1213,1,
4786425,4659302,-1213,1,
4675709,4676138,-1213,1,
4673606,4688928,-1213,1,
4735405,4695112,-1213,1,
4532283,4695432,-1213,1,
4857282,4692492,-1213,1,
4850570,4688802,-1213,1,
4949291,4686700,-1213,1,
4926521,4690019,-1213,1,
4930386,4704611,-1213,1,
4937427,4735677,-1213,1,
4943654,4783602,-1213,1,
4947032,4841918,-1213,1,
4950041,4899277,-1213,1,
4962002,4944225,-1213,1,
4942425,4969876,-1213,1,
5005649,4976122,-1213,1,
4980238,4968771,-1213,1,
5006196,4956613,-1213,1,
5000424,4947969,-3857,1,
5015993,4947992,-3857,1,
5025621,4957522,-3857,1,
5004565,4973719,-3857,1,
4930792,4991863,-3857,1,
4855032,5007104,-3857,1,
4976442,5015277,-3857,1,
4762421,5013166,-3857,1,
4861181,4999097,-3857,1,
4862861,4973688,-3857,1,
4870222,4940065,-3857,1,
4856624,4903510,-3857,1,
4577250,4870366,-3857,1,
4808384,4845550,-3857,1,
4802169,4829599,-3857,1,
4784742,4818317,-3857,1,
4850006,4806418,-3857,1,
4749800,4792055,-3857,1,
4806557,4778065,-3857,1,
4735658,4769286,-3857,1,
4859765,4768659,-3857,1,
4705219,4775197,-3857,1,
4720130,4784786,-3857,1,
4669626,4792324,-3857,1,
4680986,4793376,-3857,1,
4683962,4785088,-3857,1,
4675486,4766956,-3857,1,
4680612,4741361,-3857,1,
4568116,4713109,-3857,1,
4489757,4687509,-3857,1,
4538506,4667524,-3857,1,
4495881,4651776,-3857,1,
4547474,4635359,-3857,1,
4548634,4613400,-3857,1,
4471273,4584816,-3857,1,
4518962,4553418,-3857,1,
4484889,4525635,-3857,1,
4500510,4506730,-3857,1,
