-11781,-1205,11653,
-11811,-1146,11517,
-12253,-856,11055,
-12293,-769,11362,
-12337,-1231,11195,
-12306,-430,10110,
-12566,-630,11090,
-12224,-647,11408,
-12283,-1062,11306,
-11931,-815,11157,
-12486,-955,11176,
-12388,-898,10720,
-12553,-894,10484,
-12498,-914,10616,
-12840,-1075,10737,
-11703,-1174,11251,
-12204,-1268,11076,
-11765,-941,10747,
-12466,-1086,11177,
-12177,-1102,11106,
-12012,-828,10667,
-12029,-1247,11494,
-11843,-1234,10985,
-12253,-1012,11041,
-12147,-910,11114,
-12120,-963,11185,
-12049,-986,11321,
-12059,-910,11120,
-12160,-934,11001,
-12152,-1022,11011,
-12168,-925,11126,
-12005,-899,10969,
-12124,-867,10978,
-11957,-890,11200,
-11960,-997,10981,
-12268,-1020,11366,
-11856,-1020,11569,
-12191,-972,11099,
-12175,-1059,11226,
-11990,-1129,11422,
-11921,-1115,11215,
-11885,-1103,10858,
-11998,-1112,11149,
-12356,-1206,11382,
-12210,-1094,11050,
-12210,-1084,11035,
-12329,-1176,11015,
-12384,-803,11309,
-12191,-965,11214,
-12686,-978,10929,
-12702,-589,10585,
-12448,-918,10556,
-12319,-1449,11479,
-13355,-1252,11423,
-11582,-2069,10616,
-12072,-1971,10401,
-12651,-1697,10570,
-12675,-2004,11027,
-12331,-2490,10860,
-12277,-2178,10740,
-12465,-1934,9681,
-12580,-2197,9808,
-13427,-2118,9982,
-12320,-1712,10744,
-12660,-1286,10657,
-12755,-995,10849,
-13072,-1466,10390,
-13172,-1639,10424,
-13488,-1308,15857,
-13142,-1017,9367,
-12621,-696,9283,
-13088,-1199,9877,
-13445,-1276,10257,
-13339,-1177,10276,
-13218,-1330,9686,
-12748,-461,9806,
-13520,-1453,9725,
-12713,-963,9771,
-13465,-1573,10155,
-13290,-1491,9861,
-13107,-1022,9972,
-13082,-985,9634,
-13075,-1575,10845,
-13014,-1320,10500,
-12962,-1342,10430,
-12906,-1407,10112,
-13052,-1404,9942,
-12779,-1245,10132,
-12982,-1176,10284,
-13406,-1120,9883,
-12925,-764,9965,
-12678,-1059,10241,
-13044,-1120,10267,
-13444,-1289,9970,
-12980,-939,9595,
-13247,-1054,9585,
-13583,-1279,9528,
-13224,-1060,9629,
-13543,-1114,9633,
-13405,-1189,9749,
-13526,-1289,9930,
-13335,-1279,9954,
-13399,-1381,9611,
-13714,-1640,9504,
-13251,-1343,9888,
-13613,-1493,9744,
-12875,-708,9770,
-13316,-1250,9999,
-13470,-1287,9478,
-13544,-1470,10150,
-13292,-767,9317,
-13451,-1066,9772,
-13171,-1299,9313,
-13509,-1464,10021,
-13745,-2020,9530,
-13797,-1599,9750,
-13440,-1719,8950,
-13757,-1449,9369,
-13913,-2234,9331,
-13202,-336,9305,
-13713,-996,9079,
-13533,-811,8762,
-13813,-1030,9098,
-13560,-929,9542,
-13924,-1038,9262,
-13678,-836,9078,
-13375,-640,9101,
-13797,-830,9376,
-13726,-603,10033,
-13547,-509,9452,
-13593,-853,9464,
-13710,-956,9367,
-13594,-1320,10391,
-13378,-842,9028,
-13917,-690,9450,
-13011,-877,9698,
-13556,-727,9494,
-13867,-684,9415,
-13691,-809,9551,
-13157,-474,9147,
-14135,-736,9266,
-14049,-1613,9407,
-13298,-841,10595,
-13569,-1067,9727,
-13522,-752,10062,
-13725,-955,8629,
-13457,-1605,10465,
-13576,-662,8652,
-13404,-1137,9646,
-13395,-1372,9636,
-13386,-1165,9768,
-13697,-1104,9294,
-12284,-946,9460,
-13045,-845,10111,
-13209,-715,10381,
-13274,-841,9633,
-12946,-827,10401,
-13186,-953,10292,
-12559,-1484,11869,
-12425,-1564,11003,
-12177,-1576,10984,
-11881,-1514,10689,
-11355,-1953,12143,
-11178,-2177,12451,
-10664,-2301,12707,
-10583,-2980,15428,
-9993,-2675,12514,
-9763,-2838,13121,
-9964,-3075,12960,
-9962,-2610,12676,
-10125,-2858,12849,
-10294,-1941,11823,
-10023,-2490,12881,
-9699,-2518,12837,
-9736,-2417,12980,
-9785,-2636,13176,
-9857,-2525,13127,
-9764,-2469,13168,
-9860,-2583,12996,
-9924,-2529,12919,
-10026,-2460,13290,
-9809,-2517,12879,
-9748,-2371,13272,
-9841,-2489,12976,
-9957,-2466,12952,
-9583,-2385,13430,
-9658,-2426,13124,
-9720,-2382,13051,
-9690,-2182,13365,
-9780,-2007,12844,
-9712,-1942,13254,
-9374,-1642,13229,
-9464,-1652,13378,
-9495,-1853,13415,
-9353,-1866,13289,
-9248,-1892,13382,
-9055,-1924,13666,
-9222,-1862,13690,
-9050,-2016,13536,
