203570621,768061867
272655065,-2003986970
292905121,2147483647
317823329,-2147483648
908338129,-766139617
465209982,2004257344
625233822,-2147483648
260892850,2147483647
518375436,768131225
597476498,-2003968041
490794869,2147483647
690977196,-2147483648
659902109,-765842205
230148501,2004269763
422023110,-2147483648
182184402,2147483647
160815546,769401695
210696788,-2003773492
237409720,2147483647
250760548,-2147483648
107198267,-766194367
90575361,2004228727
185736218,-2147483648
199538269,2147483647
191480550,767892507
178212389,-2004003006
190767270,2147483647
414113490,-2147483648
282470085,-766263273
207152262,2004237775
250712993,-2147483648
276908849,2147483647
216664422,768379188
267756078,-2003917839
246982266,2147483647
221629482,-2147483648
347379633,-765987366
275025518,2004278113
278847737,-2147483648
252906465,2147483647
249605465,767806370
256520813,-2004018194
252935316,2147483647
270767234,-2147483648
321972389,-766047782
241477482,2004265599
262639613,-2147483648
280088974,2147483647
246550946,767963185
238054153,-2003992575
234483914,2147483647
285536429,-2147483648
265576097,-765971200
244453402,2004279771
263566833,-2147483648
252407451,2147483647
248997517,767999766
297541289,-2003984875
275998246,2147483647
263664824,-2147483648
275853413,-766057310
261618483,2004265339
280931589,-2147483648
237257789,2147483647
259615793,767952992
259207451,-2003996278
250643769,2147483647
265106099,-2147483648
251871953,-766095648
241282826,2004257441
266612321,-2147483648
263902110,2147483647
269117937,767944282
281606589,-2003995526
246855396,2147483647
260905588,-2147483648
241137995,-766019765
245655379,2004271332
273410082,-2147483648
265210677,2147483647
256288406,767929166
211987214,-2003997716
253205242,2147483647
263122787,-2147483648
210710094,-766012127
277224507,2004272014
253419912,-2147483648
260316108,2147483647
225136350,767939413
385985241,-2003996560
495131785,2147483647
170157738,-2147483648
141484545,-766037860
98732570,2004269462
189367521,-2147483648
374140905,2147483647
305931395,767774733
886282285,-2004045029
398108342,2147483647
199016612,-2147483648
527194339,-765715190
409616694,2004328807
352564762,-2147483648
220359892,2147483647
262577546,767814424
249592307,-2004029983
252654902,2147483647
221036569,-2147483648
210286859,-766111160
211911949,2004248631
370106349,-2147483648
322030054,2147483647
273983840,767807472
379582981,-2004018503
302782057,2147483647
291200958,-2147483648
192985091,-765783971
251011694,2004301638
256767874,-2147483648
295850105,2147483647
282830937,768053095
356913090,-2003981921
474123086,2147483647
574253875,-2147483648
548671094,-765924958
373572533,2004287989
730962131,-2147483648
309962973,2147483647
269678809,769027870
259120238,-2003834347
206918986,2147483647
181054754,-2147483648
164112369,-765633581
184212209,2004295347
271745078,-2147483648
220141757,2147483647
272340494,767658557
172746909,-2004039348
296937394,2147483647
444739466,-2147483648
340353760,-766153979
268788921,2004248517
231808683,-2147483648
201611957,2147483647
298261449,768530345
347441859,-2003901872
460774166,2147483647
486639150,-2147483648
507502266,-766232765
427910006,2004238856
463905993,-2147483648
716735909,2147483647
875668058,768746834
620543785,-2003880027
520324931,2147483647
237392909,-2147483648
157875150,-764500352
135009547,2004507424
130520506,-2147483648
159548969,2147483647
191181253,767998192
222861054,-2004009975
205630505,2147483647
312945275,-2147483648
445786618,-766417155
475119576,2004216926
399710322,-2147483648
425574174,2147483647
462233757,768070463
295985162,-2003970585
334906425,2147483647
464600906,-2147483648
470238018,-765444630
545793146,2004355622
572691378,-2147483648
410577669,2147483647
650803642,768612271
735835133,-2003891517
1032833117,2147483647
739726485,-2147483648
380108986,-765401356
235335198,2004347804
165997571,-2147483648
129365834,2147483647
127772085,769836792
179218041,-2003748076
158558218,2147483647
224679285,-2147483648
248065091,-766493077
492249146,2004201189
653862697,-2147483648
551274365,2147483647
325933251,767769808
343458504,-2004016604
340786269,2147483647
349313764,-2147483648
396135251,-764918910
445021595,2004421158
582525189,-2147483648
656947050,2147483647
