37754,845296,192152,4389,
252164,478833,192152,4389,
1166933,171232,192152,4389,
979189,-455,192152,4389,
896040,-13226,192152,4389,
86363,112371,192152,4389,
197874,327226,192152,4389,
14850,563101,192152,4389,
566082,744497,192152,4389,
967338,811651,689658,4293,
1282553,748439,689658,4293,
94877,596403,689658,4293,
112565,438076,689658,4293,
1392737,352345,689658,4293,
713760,371571,689658,4293,
906773,473530,689658,4293,
587993,608137,689658,4293,
1017284,729370,689658,4293,
324840,810809,689658,4293,
382225,845433,689658,4293,
330786,837717,689658,4293,
402689,794739,689658,4293,
148674,722175,689658,4293,
277114,626406,689658,4293,
477704,517835,689658,4293,
363081,411253,689658,4293,
183851,323348,689658,4293,
228846,267981,689658,4293,
380149,250050,689658,4293,
638893,262332,689658,4293,
1002881,290267,689658,4293,
988790,323210,689658,4293,
1478442,363866,689658,4293,
2157141,428710,689658,4293,
2255382,540489,689658,4293,
2585452,719261,689658,4293,
3191307,975432,689658,4293,
3105691,1305116,689658,4293,
3049349,1689175,689658,4293,
2054697,2095538,689658,4293,
1827819,2480703,689658,4293,
1509580,2789780,689658,4293,
1735001,2962549,689658,4293,
1099622,2952245,689658,4293,
2560721,2750747,689658,4293,
969914,2403615,689658,4293,
1338852,2001773,689658,4293,
1384185,1648534,689658,4293,
966419,1416774,689658,4293,
1101990,1321726,689658,4293,
1165995,1324550,689658,4293,
1944346,1360478,689658,4293,
1419281,1374788,689658,4293,
1682408,1349197,689658,4293,
2041946,1305202,689658,4293,
2486808,1284844,689658,4293,
6821,1324265,689658,4293,
80099,1431917,689658,4293,
168822,1572892,689658,4293,
430569,1668838,689658,4293,
294637,1629458,689658,4293,
338022,1406013,689658,4293,
185779,1027970,689658,4293,
862950,593953,689658,4293,
2363899,226401,689658,4293,
2047806,24717,689658,4293,
866750,41661,689658,4293,
4055318,278725,689658,4293,
5206029,690813,689658,4293,
3188813,1208391,689658,4293,
4842389,1773946,689658,4293,
898109,2357718,689658,4293,
1676003,2930971,689658,4293,
2082656,3424783,689658,4293,
2512841,3725221,689658,4293,
1266925,3726861,689658,4293,
1474182,3407328,689658,4293,
2253918,2857277,689658,4293,
1894481,2242161,689658,4293,
2112059,1730950,689658,4293,
2127866,1436795,689658,4293,
1849294,1389359,689658,4293,
1926856,1539329,689658,4293,
1801227,1787409,689658,4293,
2078969,2024854,689658,4293,
1996298,2171190,689658,4293,
1798341,2196945,689658,4293,
2057339,2124089,689658,4293,
1839810,2006002,689658,4293,
2096385,1898954,689658,4293,
1909582,1839790,689658,4293,
1886434,1837598,689658,4293,
2084926,1878105,689658,4293,
1919062,1935166,689658,4293,
2042789,1983687,689658,4293,
1904691,2009133,689658,4293,
2029849,2010299,689658,4293,
2080842,1995722,689658,4293,
1937044,1977480,689658,4293,
2004882,1965868,689658,4293,
1992506,1966056,689658,4293,
2020069,1976964,689658,4293,
2028326,1992848,689658,4293,
1956382,2006942,689658,4293,
2026379,2014828,689658,4293,
2044336,2015676,689658,4293,
2019683,2011559,689658,4293,
2009769,2006064,689658,4293,
1989338,2002753,689658,4293,
2045965,2003611,2004620,14974,
2056251,2008238,2004620,14974,
2018082,2014547,2004620,14974,
2027678,2020429,2004620,14974,
2047662,2024897,2004620,14974,
2052651,2028030,2004620,14974,
2024658,2030380,2004620,14974,
2041074,2032538,2004620,14974,
2052549,2034861,2004620,14974,
2082465,2037334,2004620,14974,
2042561,2039781,2004620,14974,
2055835,2042272,2004620,14974,
2045881,2045165,2004620,14974,
17,2047570,2004620,14974,
101,2041183,2004620,14974,
54,1999711,2004620,14974,
101,1876585,2004620,14974,
165,1625791,2004620,14974,
86,1237613,2004620,14974,
120,760034,2004620,14974,
129,286189,2004620,14974,
113,-84687,2004620,14974,
91,-288740,2004620,14974,
52,-319716,2004620,14974,
94,-224092,2004620,14974,
75,-75798,2004620,14974,
242,54989,2004620,14974,
138,125109,2004620,14974,
306,126344,2004620,14974,
1602,78558,2004620,14974,
478,14334,2004620,14974,
1522,-36895,2004620,14974,
3314,-59094,2004620,14974,
2675,-51920,2004620,14974,
11913,-26382,2004620,14974,
2091,2628,2004620,14974,
16515,23192,2004620,14974,
1915,30129,2004620,14974,
7378,25063,2004620,14974,
6089,13803,2004620,14974,
2313,2819,2004620,14974,
6889,-3519,2004620,14974,
681,-4049,2004620,14974,
6072,-327,2004620,14974,
774,4798,2004620,14974,
1572,8699,2004620,14974,
2093,9961,2004620,14974,
1080,8594,2004620,14974,
2261,5628,2004620,14974,
116,2439,2004620,14974,
706,135,2004620,14974,
3689,-793,2004620,14974,
1612,-488,2004620,14974,
2058,513,2004620,14974,
12275,1614,2004620,14974,
1909,2427,2004620,14974,
