4973,-17091,2032,
-3,-16682,2135,
1054,-16277,2702,
258,-17306,2656,
470,-16293,3559,
231,-16943,2322,
573,-16670,2116,
742,-17181,2120,
-86,-16186,1595,
88,-16499,1814,
-205,-17528,1779,
-185,-16349,1853,
-1208,-16289,1193,
-1152,-16146,1795,
-1644,-15728,1513,
-1613,-16308,1764,
-1537,-15846,1505,
-1871,-16188,1517,
-1548,-15305,2177,
-1656,-15818,2129,
-1722,-16248,1852,
-1947,-16195,1787,
-1645,-16135,1843,
-1736,-16306,1742,
-2140,-16473,1339,
-1852,-16131,1743,
-1757,-16459,987,
-1551,-16072,1259,
-2027,-16306,911,
-1966,-16290,1150,
-2128,-16457,788,
-1845,-15124,949,
-2266,-15625,797,
-2634,-15816,1749,
-2425,-15571,1459,
-1789,-15492,627,
-1758,-16112,435,
-1871,-15835,804,
-2203,-15912,1955,
-2227,-15261,2055,
-2190,-15654,1429,
-3598,-16480,1646,
-2186,-15733,1356,
-2272,-16066,1482,
-1968,-15513,1703,
-1899,-15331,1091,
1316,-15602,633,
-1370,-16569,879,
-1716,-16353,2455,
-1340,-16321,2346,
-1392,-16512,2465,
-1343,-17065,2077,
-1447,-16494,1933,
-1343,-16342,2045,
-926,-16481,2038,
-1117,-17254,2020,
-1025,-16650,2225,
-954,-16792,2174,
-1127,-16959,2294,
-1133,-16610,2170,
-943,-16809,2165,
-679,-16835,2444,
-514,-16915,2363,
-756,-16494,2266,
-1030,-17046,2868,
-728,-16874,2221,
-779,-16664,2854,
-646,-16672,2493,
-733,-16467,2674,
-802,-16460,2541,
-834,-16539,2489,
-725,-16556,2328,
-787,-16583,2411,
-745,-16619,2287,
-608,-16671,2174,
-595,-16633,2128,
-532,-16545,2032,
-582,-16572,1899,
-646,-16564,1792,
-776,-16481,1647,
-774,-16324,1649,
-649,-16254,1514,
-1151,-16044,1076,
-821,-16182,1494,
-643,-16116,1260,
-435,-16371,1072,
-532,-16594,1241,
-474,-16303,1150,
-596,-16727,1239,
-389,-16701,1090,
-329,-16396,1452,
-252,-16461,1370,
-386,-16808,914,
-96,-16643,848,
94,-16501,779,
165,-16616,701,
475,-16500,1075,
286,-16374,697,
-49,-16484,659,
41,-16505,969,
-110,-16438,930,
-44,-15954,1427,
-253,-15765,1604,
276,-16470,1491,
260,-16275,1097,
424,-16053,1348,
208,-16456,1245,
201,-16929,1118,
341,-17096,784,
433,-16764,1139,
533,-16296,1350,
150,-15838,1415,
258,-15836,2005,
-33,-16236,2956,
487,-16834,3444,
675,-16524,1663,
183,-16437,342,
870,-16302,2336,
315,-16205,220,
269,-16663,1961,
255,-16505,1588,
180,-16419,1545,
144,-16264,1388,
190,-16208,2527,
-606,-16864,232,
491,-16683,2563,
93,-16401,2422,
39,-16014,3109,
-428,-16765,2147,
-186,-16130,2618,
227,-16468,2304,
209,-16288,1720,
154,-16578,1557,
362,-15910,1375,
82,-16601,815,
215,-16014,5582,
-281,-16146,1381,
-469,-16214,1329,
-188,-15512,1484,
-1082,-16045,2800,
-296,-15812,1479,
-306,-15976,1768,
-244,-16247,1688,
-188,-16256,1661,
-142,-16369,1581,
-120,-16468,1586,
3,-16498,1570,
27,-16533,1648,
171,-16563,1693,
175,-16606,1717,
266,-16703,1753,
351,-16678,2524,
510,-16108,3041,
308,-15866,3495,
135,-16342,2841,
-165,-16344,3062,
67,-16620,3964,
-15,-16320,4261,
92,-15801,4351,
-336,-16327,4414,
-260,-15571,4655,
-31,-14936,4129,
-357,-15175,4392,
-332,-15071,4672,
-417,-14859,4656,
-422,-14893,4990,
-434,-14919,5351,
-389,-15053,5211,
-499,-15747,5144,
-3588,-16422,1907,
-1038,-15669,5740,
-290,-15171,5254,
-434,-15121,5998,
-1176,-15468,5079,
-724,-15359,4784,
-558,-16069,4523,
-521,-15845,2866,
-128,-16180,2738,
-762,-16064,-229,
-765,-16336,-33,
-869,-16523,339,
-1008,-16519,785,
-950,-15959,819,
-950,-16319,576,
-1233,-16557,1026,
-1242,-16593,931,
-1208,-16613,1232,
-1354,-16892,1285,
-1340,-16851,1689,
-1349,-16531,1980,
-1231,-16796,2131,
-1196,-16672,2013,
-1111,-16805,1886,
-1141,-16822,1942,
-1145,-16544,1961,
-1220,-16682,1917,
-1102,-16655,1944,
-1130,-16631,2021,
