12387,4014,-15587,-369,-651,-94
12525,4504,-14997,-503,-591,-27
12389,3762,-14505,-585,-531,35
12449,4076,-13536,-650,-432,85
11365,10392,-11381,-522,-308,12
12619,4247,-11881,-748,-358,175
13517,3623,-12558,-373,-216,7
12855,3944,-12761,-331,-20,-9
13443,4110,-12044,-318,98,-17
13069,4666,-11855,-206,273,-60
13103,4257,-12015,-166,560,-75
12981,4219,-11259,-112,696,-92
13092,4305,-10452,-47,813,-103
12871,4702,-10397,30,846,-78
12538,5176,-10306,98,876,-31
12621,5340,-10278,14,936,44
12212,5597,-10219,-103,957,117
11838,5571,-6797,-1254,1680,402
11656,5408,-5424,-1329,1801,490
11696,5655,-5988,-1345,1860,600
11542,5860,-5620,-1332,1900,782
12144,5618,-5039,-1228,1951,895
12039,5465,-4789,-1029,2008,947
11762,5331,-4142,-967,2101,978
11833,4732,-3255,-923,2225,1025
11629,4440,-2443,-928,2294,1057
11285,4343,-1998,-924,2319,1126
11194,4453,-1811,-964,2327,1180
10908,4116,-1247,-1055,2336,1222
10689,4253,-261,-1209,2358,1309
10696,4162,951,-1344,2386,1395
10359,4544,3138,-1481,2512,1493
10715,3321,3111,-1630,2333,1570
11865,3412,3796,-1811,2281,1583
10097,492,5588,-1746,2188,1566
10991,1377,4098,-1703,2178,1565
10926,1130,5064,-1622,2095,1546
10055,356,5744,-1426,2016,1593
10047,306,6029,-1371,1922,1655
7285,-1453,10028,-1008,1826,2003
10153,-937,5507,-1168,2000,1861
9361,-399,6684,-1449,2170,1820
9815,-1912,7364,-1591,2176,1745
9436,-3562,9898,-1589,2121,1738
9309,-3038,10800,-1046,2096,1852
9550,-5097,9557,-1076,2215,1714
11270,-3977,8522,-860,2370,1621
10484,-5657,7798,-424,2616,1449
9565,-5748,8443,66,2869,1325
8662,-4265,7771,379,3159,1247
7458,-3718,9495,580,3232,1154
6697,-3432,10581,622,3136,1153
6230,-2864,12291,921,2823,1108
6406,-4939,12725,103,2695,1108
6187,-4811,11280,-353,2525,1024
6560,-5899,12221,-853,2574,870
6867,-7564,13188,-807,2631,732
6895,-7751,13700,-634,2704,542
6691,-7144,13704,-221,2765,370
6105,-7321,13816,33,2814,226
4419,-6817,14889,442,2787,77
2889,-4630,16549,846,2556,34
2513,-4528,18461,898,2155,39
1091,-3245,19109,269,1847,122
1947,-397,23634,170,1552,227
4820,-5487,23599,-46,1681,89
3741,-4689,24665,276,1650,44
3339,-4141,25795,185,1452,88
3934,-9304,17393,739,1210,125
4315,-2127,26519,935,896,238
4889,-2122,26784,155,802,207
5533,-2465,27871,-161,634,208
6348,-3416,28071,-192,491,184
6168,-3661,28239,26,333,107
6156,-2818,28005,244,101,-27
5912,-1686,28679,319,-86,-145
5042,-568,28539,445,-268,-218
4154,778,27864,518,-460,-251
3234,2162,28336,465,-723,-146
3134,2187,27771,440,-898,-85
3139,1876,27006,500,-1035,1
3404,1281,25479,582,-1080,38
3671,782,25045,743,-1079,22
3829,970,24273,979,-1107,11
4153,3025,23167,1174,-1220,85
3232,1921,21566,1223,-1387,263
2913,2360,19918,1148,-1442,356
2776,2174,19872,960,-1507,432
2483,2347,21397,983,-1677,547
3545,2286,20376,1115,-1890,629
3866,2203,18513,1170,-2022,701
4656,1246,16913,820,-2098,555
4222,1547,16553,595,-2085,384
4479,1673,16649,420,-2142,317
4419,1335,16337,369,-2215,293
5083,1000,14991,421,-2270,374
5767,1002,14897,316,-2343,403
6086,1369,14210,171,-2275,374
6405,516,13616,283,-2360,283
6050,677,13672,376,-2426,346
6236,928,14315,327,-2497,365
6435,91,14408,137,-2534,369
6697,47,13721,141,-2560,353
7198,-1010,13966,160,-2599,327
7862,42,10587,676,-2635,233
8679,-903,11870,592,-2702,264
9539,-473,10749,773,-2681,129
9208,-749,9866,765,-2659,99
9100,-255,9036,822,-2686,93
9344,143,8528,648,-2792,97
9930,-44,7746,351,-2893,78
10423,-1889,7317,228,-2879,43
10407,-1305,6986,226,-2813,13
11463,-1010,6837,440,-2781,-17
11175,-1277,7251,447,-2722,-110
11449,-1784,6911,740,-2669,-199
12212,-420,6002,1018,-2624,-304
12060,-813,6196,1196,-2622,-395
11498,-78,6247,1362,-2652,-396
11207,-542,5209,1360,-2738,-404
11308,282,4985,1312,-2855,-405
11212,66,3720,1282,-2906,-436
11017,-78,2623,1314,-2908,-486
