-7727,10419,-5910,-133,-300,1425
-7653,11310,-5374,-69,-335,1444
-7820,11147,-5404,-68,-395,1449
-7780,11901,-4749,-53,-421,1468
-8171,11627,-5146,-57,-416,1451
-8219,12020,-4577,-44,-478,1460
-8527,12224,-4752,-67,-471,1459
-8866,12322,-4393,-84,-507,1450
-9060,12585,-4580,-97,-513,1464
-9325,13051,-4454,-130,-519,1454
-9614,13430,-4068,-169,-541,1440
-9921,13743,-4384,-179,-527,1420
-10259,14076,-4447,-191,-523,1392
-10686,14398,-4050,-197,-554,1361
-10900,14682,-3947,-189,-534,1333
-11126,15100,-4472,-178,-516,1298
-11285,15313,-4725,-173,-505,1260
-12592,17133,-4282,20,-468,1126
-12659,17201,-4245,60,-449,1121
-12741,17645,-4389,100,-431,1115
-12956,18209,-3817,128,-439,1109
-13121,18314,-3650,162,-403,1075
-13132,18717,-3877,188,-361,1058
-13424,18864,-3724,206,-352,1036
-13536,19267,-3384,224,-318,1004
-13642,19171,-3247,223,-299,970
-13691,18979,-3631,225,-265,943
-13697,18850,-3778,217,-273,921
-13787,18634,-3491,204,-289,901
-13942,18359,-3831,180,-290,876
-14017,18293,-3785,134,-322,856
-13911,18200,-3777,109,-347,831
-13978,18108,-3774,81,-370,799
-14015,18091,-3773,41,-411,772
-14047,18043,-3536,22,-459,743
-14127,17962,-3633,-13,-484,697
-14077,17906,-3726,-52,-501,655
-14153,17919,-3835,-80,-535,615
-14013,18125,-3748,-93,-584,562
-13937,18273,-3572,-117,-607,509
-13730,18418,-3432,-125,-593,462
-13586,18347,-3698,-131,-578,397
-13458,18092,-4125,-159,-587,342
-13134,18091,-3012,-180,-596,289
-12938,17616,-3643,-186,-533,223
-12893,16795,-3731,-209,-507,167
-12573,16119,-3513,-243,-468,126
-12300,15496,-3857,-270,-398,74
-12129,15014,-4031,-312,-351,35
-12025,14469,-4170,-364,-305,-3
-11734,14343,-3863,-418,-228,-52
-11549,13964,-3926,-432,-144,-99
-11727,13856,-4449,-432,-56,-153
-12112,13523,-4887,-439,28,-210
-11855,13708,-5124,-441,71,-249
-11809,13930,-5363,-455,100,-289
-11677,14353,-4922,-407,144,-330
-11727,14709,-5846,-344,210,-380
-11708,14998,-5375,-288,225,-426
-11995,15708,-4947,-195,266,-470
-11934,16412,-5471,-122,304,-500
-11933,16979,-5079,-51,308,-541
-11912,17437,-4621,24,320,-575
-11794,17966,-4405,94,364,-602
-11720,18393,-4618,164,407,-636
-11771,18532,-4177,220,415,-666
-11789,18613,-3498,261,439,-690
-11676,18757,-3522,290,495,-717
-11644,18867,-3278,322,526,-729
-11684,18804,-2849,337,556,-760
-12045,18517,-3333,338,617,-796
-11363,18923,-2001,330,625,-810
-11346,18723,-2609,352,719,-847
-11252,18509,-1413,346,743,-885
-11458,18132,-1712,393,824,-908
-11339,17863,-2009,400,894,-935
-11215,17806,-1734,394,915,-962
-11079,17690,-1894,387,956,-992
-11004,17206,-2132,391,971,-1043
-11159,16778,-1988,407,961,-1061
-10809,16811,-1863,409,958,-1076
-10404,16972,-2211,402,951,-1111
-10335,16729,-2256,359,922,-1151
-10271,16399,-2085,341,886,-1190
-10144,16159,-2037,319,858,-1231
-9941,15936,-2162,283,840,-1252
-9845,15589,-2468,245,807,-1272
-9589,15419,-2208,215,752,-1285
-9499,15194,-2167,161,714,-1301
-9375,14821,-2509,134,688,-1313
-9258,14545,-2446,85,630,-1328
-9162,14558,-2442,20,608,-1339
-9088,14512,-2814,-45,597,-1360
-9128,14202,-3497,-87,570,-1389
-8923,14054,-3511,-164,530,-1415
-8775,13846,-3511,-212,499,-1442
-8772,13449,-3905,-227,486,-1473
-8608,13322,-3961,-239,454,-1498
-8244,13253,-3965,-234,431,-1517
-8247,12977,-4109,-214,421,-1536
-8115,12904,-4601,-192,402,-1555
-8053,12600,-5109,-178,382,-1580
-7887,12624,-4840,-147,308,-1596
-7605,12661,-4612,-120,280,-1611
-7492,12407,-4851,-64,281,-1624
-7304,12459,-4163,6,240,-1632
-7265,12313,-4065,48,249,-1633
-7113,12256,-4338,105,253,-1635
-6845,12249,-4066,154,229,-1632
-6714,12095,-3639,203,226,-1629
-6977,11843,-3687,261,221,-1614
-6750,12064,-4112,351,257,-1602
