3742371,3743829,28255,
3761465,3746392,28255,
3713606,3748646,28255,
3761342,3749691,28255,
3744197,3749297,28255,
3759938,3747772,28255,
3713254,3745786,28255,
3777797,3744138,28255,
3734662,3743390,35494,
3765476,3743649,35494,
3727987,3744691,35494,
3766667,3746183,35494,
3765798,3747780,35494,
3733605,3749209,35494,
3748299,3750384,35494,
3728466,3751329,35494,
3785889,3751921,35494,
3720350,3751854,35494,
3763155,3750976,35494,
3734733,3749560,35494,
3776666,3748161,35494,
3729410,3747285,35494,
3760361,3747208,35494,
3764035,3747939,35494,
3753230,3749253,35494,
3742389,3750837,35494,
3729974,3752409,35494,
3741705,3753627,35494,
3728437,3753944,35494,
3778137,3752749,35494,
3726123,3749847,35494,
3769835,3745891,35494,
3758411,3742286,35494,
3770378,3740556,35494,
3737452,3741640,35494,
3747989,3745479,35494,
3747450,3750938,35494,
3744654,3756128,35494,
3771902,3759167,35494,
3725641,3759080,35494,
3777538,3756272,35494,
3741779,3752248,35494,
3760373,3748810,35494,
3721761,3747242,35494,
3764514,3747806,35494,
3742961,3749702,35494,
3734022,3751558,35494,
3748190,3752197,35494,
3736817,3751157,35494,
3771619,3748736,35494,
3737990,3745773,35494,
3762562,3743358,35494,
3733850,3742455,35494,
3766493,3743469,35494,
3737699,3746017,35494,
3773729,3749126,35494,
3731421,3751755,35494,
3752458,3753276,35494,
3759467,3753603,35494,
3759158,3753025,35494,
3777710,3752045,35494,
3728466,3751324,35494,
3783209,3751519,35494,
3752121,3752939,35494,
3770310,3755327,35494,
3725429,3758023,35494,
3760617,3760273,35494,
3739422,3761388,35494,
3760769,3760850,35494,
3755997,3758553,35494,
3743921,3755036,35494,
3778427,3751402,35494,
3728849,3748873,35494,
3779089,3748247,35494,
3727125,3749561,35494,
3781334,3752107,35494,
3750414,3754798,35494,
3772626,3756723,35494,
3752579,3757591,35494,
3765938,3757770,35494,
3752514,3757911,35494,
3748853,3758459,35494,
3764922,3759371,35494,
3760522,3760185,35494,
3780401,3760398,35494,
3731981,3759907,35494,
3764237,3759124,35494,
3724265,3758584,35494,
3753270,3758382,35494,
3741786,3757982,35494,
3742349,3756592,35494,
3743882,3753781,35494,
3743874,3749845,35494,
3751689,3745687,35494,
3755750,3742382,35494,
3781480,3740770,35494,
3739980,3741282,35494,
3754701,3743925,35494,
3731885,3748206,35494,
3789833,3753032,35494,
3740489,3756963,35494,
3754401,3758914,35494,
3750932,3758744,35494,
3756571,3757171,35494,
3763638,3755203,35494,
3747254,3753654,35494,
3782021,3752980,35494,
3756973,3753321,35494,
3779674,3754627,37517,
3728558,3756757,37517,
3751973,3759416,37517,
3743290,3761950,37517,
3761955,3763334,37517,
3750841,3762630,37517,
3784437,3759682,37517,
3765009,3755481,37517,
3740445,3751855,37517,
3768875,3750568,37517,
3746189,3752297,37517,
3777896,3756199,37517,
3723018,3760436,37517,
3787497,3763218,37517,
3732501,3763612,37517,
3761978,3761772,37517,
3752873,3758661,37517,
3763563,3755500,37517,
3756389,3753264,37517,
3747780,3752439,37517,
3392070,3752796,37517,
2519741,3751980,37517,
4436090,3742369,37517,
4827978,3711937,37517,
4610804,3657935,37517,
3112169,3605227,37517,
5593310,3602631,37517,
7583853,3692429,37517,
3502056,3887552,37517,
3847173,4176067,37517,
4534329,4524703,37517,
4145253,4865968,37517,
3417494,5102735,37517,
3910104,5149961,37517,
3613700,4980930,37517,
3665361,4641405,37517,
3525549,4228230,37517,
3580718,3849072,37517,
3425754,3582945,37517,
3365264,3457440,37517,
3708209,3449308,37517,
3417140,3504371,37517,
3284146,3565487,37517,
3191757,3594506,37517,
3719966,3579139,37517,
3142593,3527401,37517,
3524842,3458478,37517,
3317934,3394257,37517,
3369096,3351549,37517,
3394956,3336750,37517,
3382974,3345331,37517,
3401883,3365917,37517,
3354469,3386365,37517,
3407753,3398643,37517,
3348314,3400571,37517,
3348366,3394626,37517,
3369627,3385263,37517,
3211758,3376257,37517,
3322931,3369023,37517,
3334425,3362311,37517,
3356450,3353508,37517,
3323507,3341153,37517,
3400081,3326881,37517,
3295349,3315023,37517,
3228339,3310040,37517,
3324825,3313459,37517,
3259826,3322257,37517,
3283777,3330099,37517,
3333352,3330928,37517,
3316197,3322461,37517,
3317378,3307426,37517,
3296150,3292046,37517,
3295120,3282704,37517,
3319565,3282660,37517,
3138354,3290620,37517,
3328434,3301566,37517,
3544181,3309180,37517,
3263019,3309398,37517,
3385889,3303678,37517,
3305661,3298733,37517,
3449346,3301781,37517,
3236694,3315371,37517,
3318563,3335979,37517,
3076326,3356098,37517,
3304772,3367220,37517,
3144046,3362500,37517,
6303973,3340867,37517,
9619176,3319107,37517,
3235069,3353379,37517,
4473161,3540526,37517,
3948114,3957975,37517,
