22050,27294
6216,29319
6093,31560
3777,32679
2929,31407
3709,27178
5621,20485
5018,12750
3536,5771
2376,1024
2602,-863
3209,-253
370,1769
245,3915
868,5195
1891,5193
4157,4077
6674,2416
6464,917
2506,170
6468,457
9476,1667
9755,3376
10253,5076
5190,6420
4136,7319
5419,7845
8006,8068
8948,7991
10617,7625
11185,7098
4230,6669
1597,6604
6441,6982
8786,7586
168,8012
1786,7925
2201,7240
2656,6102
901,4763
2515,3481
4250,2459
4241,1813
2883,1574
4822,1709
7657,2135
11933,2742
13523,3450
9001,4272
4994,5308
2894,6618
5198,8054
4456,9224
3501,9666
4381,9121
4802,7705
5316,5863
4314,4168
1147,3083
1992,2789
218,3132
717,3710
628,4066
680,3892
726,3146
493,2039
1606,915
2467,92
2266,-250
1301,-100
650,415
2366,1086
8698,1691
5382,2087
6338,2294
4293,2493
3994,2902
5283,3609
6168,4494
4869,5301
3732,5795
4480,5885
5870,5637
6435,5209
3114,4781
2075,4500
1718,4426
1625,4489
1394,4511
693,4302
482,3767
675,2954
1521,2025
2814,1182
5997,597
1449,380
2001,571
4493,1123
6618,1891
6066,2677
6705,3332
3141,3832
3761,4251
4593,4658
5301,5032
4721,5274
5652,5298
6298,5112
5070,4829
2713,4608
2651,4562
1641,4682
734,4826
221,4789
122,4409
1019,3647
1017,2609
1034,1509
902,590
2173,38
1421,-80
1630,174
7522,650
14033,1193
8246,1751
4737,2437
3650,3444
3798,4828
6638,6347
8469,7537
9798,7995
10349,7655
7137,6856
6606,6153
3321,5994
3013,6468
3801,7265
1421,7859
889,7794
1941,6905
957,5365
25,3574
909,1971
2019,864
2835,347
1253,330
713,631
593,1059
3017,1451
11464,1698
10024,1798
5177,1908
4198,2306
6089,3210
9035,4572
9461,6053
6610,7229
4637,7848
5321,7926
7332,7648
11084,7216
4066,6784
4970,6470
3874,6351
4140,6407
3131,6496
1566,6419
7470,6031
690,5324
1574,4439
1554,3595
1892,2966
178,2594
149,2395
4178,2231
4779,1997
3987,1692
2744,1438
4757,1415
4806,1740
6786,2385
6746,3199
5654,4006
5491,4692
11211,5227
15781,5644
11189,6036
4883,6562
6704,7376
7914,8467
11769,9569
8339,10288
4249,10364
3321,9832
6646,8946
8370,7979
9556,7102
7709,6414
4893,6010
