737,2885
1362,2179
1445,1295
2443,496
3346,13
1988,-31
1386,349
1766,1013
4266,1745
3937,2331
2197,2649
706,2718
1334,2654
1281,2566
1846,2482
2302,2361
2902,2161
2669,1898
3115,1655
2131,1541
486,1627
250,1894
724,2222
554,2433
414,2377
352,2010
965,1418
1861,775
2715,270
2489,41
1998,144
2246,546
3050,1135
5772,1758
11606,2287
8387,2700
2014,3120
1698,3738
2772,4625
2354,5590
902,6240
782,6216
2950,5411
9680,4035
5726,2532
1539,1426
4850,1126
478,1734
401,2961
1510,4241
454,4992
979,4873
1385,3915
2285,2474
2473,1053
1754,92
1357,-181
2089,197
3387,971
11096,1801
13056,2442
6322,2892
1400,3393
1562,4223
2762,5403
4004,6579
3155,7213
3083,6938
2852,5797
4562,4212
2210,2751
1475,1859
1665,1689
509,2080
173,2665
579,3053
1469,2994
3329,2464
2125,1653
2499,874
5034,427
4059,480
3363,1018
2778,1875
7369,2811
12866,3605
8475,4159
4929,4564
2848,5039
1962,5735
3275,6553
2691,7152
3134,7157
4747,6409
5633,5083
3141,3616
1358,2503
3990,2067
2526,2317
1763,2970
1110,3620
170,3935
995,3770
1250,3172
2001,2322
4322,1460
5400,818
2874,571
3510,803
3377,1473
8902,2407
12765,3362
5723,4163
2113,4811
1506,5430
2745,6072
4133,6580
3654,6669
4315,6153
15149,5119
15395,3946
3249,3187
5851,3348
11795,4605
3955,6628
1617,8701
3350,10070
523,10260
1165,9205
1230,7213
5065,4822
3449,2619
17604,1086
7286,525
2934,1051
7632,2569
5257,4717
1464,6887
1549,8418
98,8851
549,8081
614,6355
2219,4156
2446,2039
3944,471
6606,-277
2102,-164
2229,650
3914,1861
7448,3095
3203,4021
3301,4477
516,4513
842,4300
1345,3985
5784,3614
2397,3170
11034,2677
10077,2275
8286,2204
3741,2703
9198,3855
8363,5470
2209,7124
3246,8346
4115,8812
4693,8434
3350,7358
6142,5912
1498,4504
8334,3488
5102,3051
3338,3181
9749,3716
10658,4432
7450,5143
5249,5778
97,6364
1129,6903
314,7258
9538,7171
2417,6447
929,5159
8894,3684
3091,2517
3514,2017
5849,2263
5697,3055
3801,4035
1634,4856
426,5301
341,5297
2251,4863
5235,4077
513,3087
2962,2121
2713,1431
1565,1180
5594,1365
