33317,51455
30014,40594
233294,30500
57794,23133
33330,21752
58280,29395
50633,46018
63796,66903
54521,84487
79254,92428
114921,88891
73037,77208
101251,63992
112675,55910
62180,56750
173720,66177
40486,80565
104761,95105
83973,105811
76566,110538
78950,109113
153819,103013
75204,94844
65124,87673
88289,84021
85681,84652
72093,88122
54875,91698
76318,92897
69061,90532
51150,84940
65474,77603
80214,70404
88517,64895
72948,61976
50128,61939
58989,64453
32010,68381
37898,71826
46052,72699
47693,69617
41618,62655
51659,53478
46761,44679
35433,38652
25025,36593
47243,38059
68622,41280
48730,44175
26317,45529
42552,45459
48645,44832
57858,44353
46014,44219
46947,44390
33803,44873
46129,45663
35586,46531
44052,47009
36989,46646
34886,45302
36270,43234
35626,40934
33634,38870
31850,37308
38934,36276
37510,35637
29585,35223
27989,34939
33878,34740
28742,34532
37371,34157
35734,33514
38441,32696
28356,32003
33419,31785
106832,32237
39749,33429
32102,35592
41978,39105
26714,43866
24345,48727
34345,51794
33845,51444
33277,47296
30173,40522
29896,33326
27177,27902
29378,25476
29146,25925
26442,28078
28226,30422
31641,31789
36292,31739
33513,30586
31304,29139
35301,28275
27617,28517
31361,29813
28701,31609
32550,33146
64526,33841
87001,33652
44337,33334
76049,34315
131768,38004
49062,44982
61441,54718
70113,65717
56974,75749
54456,82386
48281,83943
63549,80247
69586,72720
81433,63851
30689,56392
8577,52410
28749,52316
169866,54476
98696,56303
24673,56535
20110,56457
62442,58343
51257,62678
70638,67291
54219,69156
60563,66806
112037,61294
91203,55458
69949,52472
116546,54502
111674,61830
127307,72847
133272,85031
146124,96265
134190,105637
126094,113389
136461,120229
198673,126567
426001,132469
309363,138857
343364,149047
1280885,168783
2118641,205943
2539550,274276
2441646,399490
2981009,616264
5232931,950902
5084728,1405013
3026237,1957672
2115326,2574369
1786530,3196891
3647078,3724070
2867785,4028046
2293016,4020123
2097690,3715648
1779843,3235867
1710235,2743168
1817574,2361810
1891163,2135348
1947461,2034743
2117066,1998263
2308538,1973417
2160746,1939976
1937003,1908920
2163954,1904084
1873988,1939799
1759709,2008241
2044442,2082292
2196147,2129661
3171185,2130542
3615370,2092313
3167436,2054752
3581219,2078615
3834104,2217015
4455624,2484972
5213794,2850476
4815531,3255141
4596253,3647094
5999488,3999986
6657881,4310521
6565720,4590303
4518497,4862657
5021562,5151521
2793523,5452563
1495262,5706260
2015073,5801435
1365374,5616018
721857,5078647
1268682,4218939
2566749,3173957
2432526,2147071
4319886,1345887
3918077,926666
4499694,958129
4974701,1408856
13516890,2164115
4675206,3081095
5087549,4058563
