591830,1516570
648500,1060225
496925,624082
552858,320230
546683,203812
534558,257614
477470,410589
510819,575225
535053,683484
546974,706940
530901,657255
531878,571600
618917,491962
606914,447794
868770,448358
600579,485591
623524,542955
639189,603610
636689,654288
645403,686346
637230,696583
592076,687733
572906,667159
952661,643788
551481,625378
632352,617541
556505,622946
577629,639313
520408,658543
499762,669614
483842,663825
453865,638734
487250,598713
403661,552522
583805,509639
549413,477273
545930,459296
531365,456720
527189,468150
529606,489618
533874,514843
595994,536867
579598,550629
583826,555058
580100,553295
575158,550703
571857,551850
577926,558305
557774,568339
571310,578315
572842,584711
563765,585704
580894,581742
581509,575072
571724,568620
597074,564808
600955,564788
633781,568359
599993,574525
606856,582218
608186,590593
581250,598808
603140,605763
578178,610211
588881,611203
630321,608578
590901,603250
600394,597121
600129,592464
598622,590906
581414,592640
598946,596408
588803,600190
580050,602159
589557,601425
592970,598243
590131,593714
615233,589283
589361,586281
598289,585581
571229,587341
597078,590848
632918,594671
589496,597334
621169,598225
609533,597983
631894,597993
626986,599498
613291,603024
645653,608288
633101,614418
642561,620370
644334,625401
638650,629333
633538,632446
619146,635106
645521,637381
651458,638935
617314,639351
647354,638614
631545,637231
650765,635909
630825,635188
630409,635294
635761,636115
635426,637221
627886,638015
635714,638017
626309,637094
634520,635479
645193,633625
635789,632040
643838,631189
615396,631399
648219,632682
634854,634602
639974,636420
655329,637520
626738,637791
655371,637658
639341,637756
667763,638531
622981,640074
657252,642189
645722,644488
650088,646478
635586,647746
635357,648136
643221,647720
639162,646631
632281,644996
648446,643004
618042,640945
667283,639139
626485,637840
657076,637218
621793,637380
652270,638303
657745,639728
663089,641246
652643,642633
661390,644097
655595,646115
654966,648980
647486,652469
656522,655864
656462,658271
660457,659067
654198,658250
644053,656464
648614,654631
661470,653413
653053,652920
643194,652860
644585,652884
658922,652755
662146,652339
658709,651661
650306,651022
673617,650927
648993,651780
678049,653620
672181,656123
656451,658837
666542,661420
669966,663677
671222,665455
650996,666624
659233,667147
673410,667062
659234,666410
659552,665288
666249,663949
661157,662747
658838,661964
666249,661689
625713,661794
633189,661927
653329,661479
648069,659701
659430,656165
643971,651303
663557,646453
660521,643243
665929,642784
670219,645227
646033,649838
684421,655369
654099,660493
664165,664208
648660,666098
662753,666296
670869,665226
668982,663416
675896,661504
634904,660232
641581,660161
638795,661174
639306,662232
