3717689,1104832
1337538,1271528
1511491,1501941
794198,1801406
462723,2119723
305485,2351524
741914,2382386
1129614,2152209
1219617,1696552
1102265,1142447
751586,658737
791204,383789
333453,366775
429306,552170
1256677,813141
942117,1015024
899069,1077174
988350,1002032
1769354,858570
2469749,737747
2585667,713029
3830994,824462
1865027,1080454
2130203,1461050
1149721,1913382
1126621,2347312
937971,2649781
613694,2723216
1222632,2529264
1403633,2111609
1386305,1585330
1672076,1098119
1260281,778931
754069,693356
1064794,822584
1171910,1074496
1169514,1324456
2693046,1470276
1011272,1476191
1879242,1383193
1428377,1278651
1638105,1242808
2382002,1307029
1971321,1448521
1311966,1616711
2165849,1765041
1306401,1866321
729203,1911067
411141,1898680
509053,1827388
1218619,1689728
1043226,1481838
1277022,1222251
1183355,961202
248344,765774
1280217,686546
740681,728251
784232,846412
895653,972437
1198034,1048311
844385,1050241
1562304,993149
1923162,918696
3310354,876942
2843406,913489
2437664,1063700
962971,1342767
1295810,1724914
944993,2127224
589653,2424746
650733,2501341
655363,2306587
649745,1882282
807899,1345420
884338,840511
1040379,486273
366926,339358
609371,385089
483185,552200
963090,743682
1110025,874797
1057558,905417
877493,851637
1235946,769602
1846141,721585
2744094,747366
2364081,858380
2031021,1049913
1678189,1310199
1449800,1614080
798689,1912056
592948,2133413
585891,2207800
897420,2094179
702490,1802787
743701,1398965
1053586,983741
941547,657760
516362,485913
392078,477924
668004,589466
831902,742104
718193,856753
733341,887073
1451651,835154
2742090,743827
3006689,677691
3318051,706319
1581257,887752
918907,1242424
1997397,1722717
866354,2206458
549385,2538059
697234,2599620
654373,2364274
723826,1902598
897608,1348809
1682072,849478
1657485,517601
296658,407022
368328,506524
234969,744750
388641,1007389
935156,1174673
2155181,1171838
962881,1007159
890371,771819
1980941,593772
3271875,570728
3273422,730339
2121132,1041495
2079258,1449044
1987622,1891131
2681013,2296583
1122841,2590121
890502,2715832
1097066,2657774
1622574,2439714
715304,2112604
793385,1743126
477846,1400039
484552,1133694
411901,959068
1167341,856125
1275701,789038
1593108,733085
669294,692006
1206476,692298
2901629,758307
4602466,893458
4581970,1091438
3313466,1365580
1974449,1752898
1936901,2269557
1231989,2852809
776318,3351077
735866,3583899
738064,3432756
523443,2904031
810723,2130826
799934,1318188
1042626,663351
323981,289063
242561,213616
578904,360252
3959930,598551
4779451,809954
2880954,957062
3886744,1110245
3522094,1394679
2964125,1888447
4325569,2552527
2481854,3242658
2239705,3784096
2467213,4051453
1430085,4008343
494625,3700950
2084358,3223952
1554533,2681124
897149,2160619
632634,1727965
530722,1420642
514345,1237767
844498,1139605
952753,1068170
1268510,979427
2959877,867531
1071054,769004
978578,744694
740198,842209
524106,1054787
602429,1307779
644070,1490102
1090164,1512135
911624,1353128
1073194,1071806
1310213,777117
984601,577339
657042,534583
