-1788,6926,14896,
-1759,6935,14916,
-1781,6925,14848,
-1764,6938,14789,
-1783,6905,14711,
-1744,6872,14697,
-1757,6879,14679,
-1761,6873,14672,
-1687,6835,14692,
-1787,6965,14671,
-1811,6905,14691,
-1782,6861,14747,
-1768,6902,14737,
-1708,6824,14779,
-1716,6751,14759,
-1690,6758,14794,
-1680,6736,14890,
-1750,6763,14876,
-1627,6756,14874,
-1732,6804,14900,
-1704,6894,14929,
-1710,6862,14934,
-1671,6835,15028,
-1721,6898,15147,
-1636,6831,15188,
-1672,6827,15189,
-1640,6819,15143,
-1694,6851,15077,
-1728,6880,15053,
-1669,6874,14980,
-1645,6782,14957,
-1665,6766,14942,
-1645,6752,14962,
-1663,6795,14878,
-1716,6807,14841,
-1734,6811,14754,
-1729,6799,14767,
-1684,6805,14754,
-1714,6797,14806,
-1729,6799,14861,
-1647,6825,14969,
-1708,6837,15005,
-1730,6893,14934,
-1703,6954,14968,
-1738,6913,14875,
-1723,6830,14908,
-1634,6857,14948,
-1660,6934,15004,
-1732,6988,14966,
-1783,6931,14912,
-1765,6912,14879,
-1686,6835,14917,
-1678,6837,14877,
-1801,6830,14871,
-1724,6848,14913,
-1733,6768,14934,
-1678,6832,14898,
-1762,6836,14795,
-1802,6870,14783,
-1795,6868,14754,
-1653,6732,14736,
-1585,6714,14808,
-1690,6847,14742,
-1730,6884,14750,
-1696,6814,14680,
-1685,6709,14673,
-1639,6670,14662,
-1593,6668,14662,
-1668,6670,14672,
-1653,6668,14668,
-1653,6634,14688,
-1686,6653,14633,
-1667,6687,14682,
-1663,6785,14734,
-1727,6862,14760,
-1749,6910,14785,
-1796,6913,14806,
-1758,6854,14863,
-1723,6865,14919,
-1763,6909,14973,
-1770,6950,14968,
-1723,6985,15030,
-1752,6950,15025,
-1704,6867,15031,
-1697,6871,15045,
-1696,6836,15001,
-1663,6748,14963,
-1693,6733,14985,
-1725,6792,14970,
-1640,6792,15017,
-1660,6795,14985,
-1693,6752,14917,
-1626,6673,14887,
-1632,6641,14883,
-1603,6618,14847,
-1644,6788,14828,
-1640,6735,14808,
-1690,6709,14814,
-1708,6688,14797,
-1639,6694,14853,
-1739,6800,14803,
-1731,6815,14850,
-1733,6873,14848,
-1787,6869,14902,
-1745,6861,14880,
-1730,6816,14891,
-1695,6839,14917,
-1706,6905,14896,
-1707,6815,14922,
-1755,6859,14856,
-1706,6771,14894,
-1681,6775,14871,
-1673,6719,14892,
-1676,6721,14926,
-1665,6740,14955,
-1691,6787,14953,
-1692,6737,14922,
-1665,6780,14917,
-1669,6830,14841,
-1675,6853,14848,
-1722,6898,14864,
-1722,6893,14864,
-1715,6902,14860,
-1656,6905,14919,
-1695,6892,14884,
-1676,6894,14792,
-1699,6876,14801,
-1763,6873,14777,
-1725,6865,14775,
-1736,6853,14817,
-1694,6825,14825,
-1689,6769,14833,
-1689,6773,14870,
-1707,6887,14923,
-1726,6837,14878,
-1665,6802,14879,
-1635,6785,14868,
-1689,6752,14882,
-1688,6765,14905,
-1704,6816,14878,
-1699,6755,14887,
-1680,6712,14901,
-1657,6737,14900,
-1655,6835,14836,
-1714,6928,14803,
-1657,6821,14763,
-1679,6737,14768,
-1633,6810,14815,
-1688,6844,14775,
-1751,6846,14745,
-1736,6804,14752,
-1700,6875,14719,
-1730,6804,14739,
-1743,6809,14778,
-1678,6819,14790,
-1686,6818,14880,
-1751,6937,14940,
-1731,6938,14975,
-1790,6953,14943,
-1724,6884,14926,
-1718,6858,14919,
-1752,6883,14875,
-1746,6913,14817,
-1740,6836,14792,
-1691,6761,14810,
-1711,6745,14811,
-1623,6653,14970,
-1678,6700,14998,
-1686,6774,14954,
-1644,6814,14933,
-1712,6700,14872,
-1571,6705,14877,
-1633,6723,14875,
-1630,6805,14902,
-1634,6758,14920,
-1616,6757,14926,
-1617,6774,14951,
-1633,6775,14987,
-1646,6782,14964,
-1654,6781,14944,
-1707,6791,14923,
-1724,6793,14876,
-1690,6753,14868,
-1696,6765,14883,
-1693,6792,14865,
-1737,6870,14856,
-1784,6852,14859,
-1743,6823,14788,
-1718,6707,14731,
-1697,6773,14755,
-1711,6733,14836,
-1711,6729,14823,
-1659,6765,14799,
-1752,6851,14838,
-1704,6901,14841,
-1713,6848,14862,
-1669,6858,14863,
-1674,6852,14877,
-1682,6864,14894,
-1686,6865,14814,
-1666,6843,14899,
-1686,6882,14989,
-1677,6932,14969,
-1662,6861,14924,
-1658,6815,14912,
-1602,6663,14928,
-1673,6746,14923,
-1634,6796,14917,
-1739,6795,14923,
-1648,6800,14949,
-1677,6835,14900,
-1666,6772,14863,
-1759,6770,14792,
-1705,6823,14803,
-1743,6825,14840,
-1713,6790,14797,
-1774,6808,14782,
-1694,6820,14753,
-1689,6842,14748,
-1695,6797,14788,
-1702,6815,14767,
-1711,6778,14744,
