43,80,0,
8,55,0,
61,13,0,
42,-26,0,
9,-43,0,
91,-28,0,
14,11,0,
22,53,0,
49,77,0,
94,73,0,
19,45,0,
8,7,0,
18,-23,0,
82,-31,0,
20,-14,0,
74,18,0,
57,49,0,
61,63,0,
78,53,0,
11,24,0,
4,-9,0,
17,-29,0,
29,-25,0,
50,0,0,
0,30,0,
46,47,0,
85,41,0,
54,14,0,
53,-19,0,
109,-36,0,
40,-22,0,
62,18,0,
25,63,0,
9,90,0,
37,88,0,
53,60,0,
2,19,0,
3,-17,0,
24,-33,0,
29,-25,0,
50,-1,0,
38,25,0,
50,40,0,
2,37,0,
13,18,0,
34,-6,0,
21,-20,0,
6,-14,0,
85,9,0,
18,35,0,
14,46,0,
9,33,0,
17,1,0,
30,-34,0,
21,-52,0,
99,-42,0,
80,-6,0,
41,41,0,
116,79,0,
230,94,0,
3,84,0,
97,59,0,
200,35,0,
149,25,0,
85,33,0,
8,53,0,
20,74,0,
153,86,0,
43,83,0,
1,65,0,
44,37,0,
35,7,0,
2,-14,0,
21,-18,0,
18,-5,0,
17,16,0,
46,30,0,
26,26,0,
10,3,0,
70,-26,0,
34,-42,0,
54,-33,0,
45,0,0,
25,42,0,
97,73,0,
49,78,0,
57,55,0,
57,16,0,
54,-17,0,
29,-25,0,
4,-3,0,
18,35,0,
10,65,0,
105,68,0,
117,41,0,
46,-1,0,
38,-33,0,
33,-35,0,
27,-4,0,
13,43,0,
24,79,0,
20,85,0,
6,58,0,
14,10,0,
38,-37,0,
34,-61,0,
29,-51,0,
45,-11,0,
78,40,0,
43,78,0,
34,85,0,
17,60,0,
18,17,0,
30,-22,0,
22,-38,0,
44,-23,0,
10,14,0,
61,51,0,
36,66,0,
41,51,0,
74,14,0,
85,-24,0,
5,-40,0,
41,-22,0,
26,21,0,
38,64,0,
26,83,0,
21,68,0,
93,26,0,
18,-22,0,
94,-53,0,
66,-53,0,
11,-21,0,
84,29,0,
2,75,0,
27,96,0,
145,83,0,
13,43,0,
5,-4,0,
25,-33,0,
14,-29,0,
17,3,0,
56,41,0,
45,62,0,
37,55,0,
36,25,0,
30,-10,0,
10,-30,0,
17,-23,0,
6,6,0,
33,38,0,
51,54,0,
13,44,0,
86,12,0,
13,-24,0,
21,-43,0,
12,-32,0,
14,5,0,
141,50,0,
9,80,0,
38,80,0,
18,50,0,
10,4,0,
61,-36,0,
17,-51,0,
50,-35,0,
25,2,0,
3,39,0,
5,57,0,
1,48,0,
9,15,0,
86,-26,0,
10,-55,0,
121,-57,0,
18,-28,0,
51,20,0,
26,65,0,
65,88,0,
50,81,0,
74,49,0,
42,7,0,
14,-25,0,
14,-32,0,
57,-11,0,
11,26,0,
54,58,0,
53,67,0,
21,48,0,
5,10,0,
35,-27,0,
8,-42,0,
26,-25,0,
19,14,0,
24,52,0,
17,68,0,
5,54,0,
137,16,0,
45,-27,0,
38,-51,0,
