-391,6031,15150,
-411,6281,15285,
-361,6288,15197,
-389,6307,15199,
-378,6426,15195,
-414,6433,15179,
-493,6367,15079,
-495,6309,15170,
-482,6146,15335,
-631,5750,15161,
-627,5921,15489,
-422,6140,15179,
-386,6063,15102,
-460,5932,15040,
-437,6106,15288,
-470,5977,15398,
-547,5924,15422,
-511,6023,15505,
-545,6004,15391,
-494,6103,15421,
-449,6135,15351,
-432,6067,15443,
-460,6204,15294,
-469,6271,15158,
-442,6096,15236,
-482,6072,15227,
-416,6302,15140,
-445,6202,15162,
-484,6118,15296,
-489,6167,15149,
-529,6181,15272,
-635,6382,15716,
-500,6281,15348,
-529,6108,15211,
-618,5698,15351,
-490,5782,15206,
-321,5990,15188,
-400,5767,15086,
-554,5866,15366,
-264,6442,14950,
-506,5935,15078,
-583,5961,15390,
-695,5981,15563,
-705,5864,15609,
-669,5831,15605,
-627,6025,15544,
-685,5926,15466,
-478,5809,15392,
-626,6069,15389,
-661,6157,15212,
-630,5632,15538,
-820,6203,15536,
-684,6121,15465,
-584,5744,15350,
-634,5872,15357,
-556,6069,15536,
-493,5930,15332,
-554,5706,15228,
-445,5767,15055,
-543,5771,15207,
-564,5922,15276,
-496,5927,15233,
-604,5875,15329,
-630,5810,15342,
-666,5713,15453,
-746,5827,15485,
-779,5946,15512,
-666,5942,15483,
-621,5905,15435,
-606,5955,15056,
-604,6032,15000,
-654,5870,15209,
-724,5866,15047,
-637,6224,15089,
-628,6347,15027,
-687,6197,15208,
-688,6247,15207,
-819,6364,15472,
-766,6239,15263,
-763,6348,15413,
-684,6271,15290,
-703,6237,15301,
-660,6293,15138,
-720,6186,15281,
-579,6034,15212,
-516,6169,15307,
-589,6131,15213,
-573,6085,15491,
-607,6006,15436,
-581,6183,15610,
-680,6165,15525,
-772,6220,15673,
-823,6510,15711,
-446,6154,15615,
-711,6251,15838,
-1060,5699,16119,
-669,6525,15631,
-317,6121,15307,
-475,5709,15341,
-287,6026,14963,
-453,6239,14913,
-131,6380,14940,
-493,5990,15045,
-400,6057,14891,
-343,5924,14846,
-290,6335,14995,
-369,6383,15152,
-479,6355,15394,
-464,6151,15311,
-400,6145,15387,
-438,6021,15189,
-351,6246,15180,
-352,5963,15097,
-409,6145,15285,
-418,6066,15131,
-456,6048,15547,
-387,6046,15514,
-403,6061,15434,
-368,5942,15450,
-280,5875,15442,
-405,5866,15464,
-281,5960,15224,
-189,6177,15262,
-140,6034,15262,
-255,5963,15514,
-354,5909,15369,
-343,6181,15392,
-299,6255,15447,
-350,6309,15531,
-349,6303,15636,
-364,6215,15554,
-204,6284,15529,
-323,6011,15394,
-224,6275,15288,
-110,6608,15594,
-149,6265,15370,
-108,6463,15545,
-108,6728,14862,
8,6308,15354,
-87,6760,14770,
-149,6564,15237,
-123,6667,15150,
-243,6831,15111,
-130,7076,15215,
-162,6959,14790,
-129,6882,15167,
1107,7780,15705,
-429,7006,14933,
-533,4979,15527,
53,6209,15329,
31,6502,15175,
-132,6798,14089,
477,7185,14853,
-962,5437,15516,
-1347,5543,15050,
-715,5625,14976,
-1082,5714,14527,
-25,6959,15368,
-244,7189,13349,
-64,6168,15916,
-516,6185,16490,
-431,6862,14952,
-225,6276,15043,
-300,6473,15075,
-514,6587,15198,
-581,6476,15146,
-372,6669,14934,
-250,6614,15074,
-258,6408,15132,
88,6627,15086,
-266,6564,14995,
-407,6653,15641,
-314,6593,15914,
-304,6496,15381,
-369,5994,14937,
-206,6146,14392,
-377,6130,15159,
-129,6568,15197,
-602,6376,14704,
-261,6798,15016,
-229,6849,15145,
-290,6823,15300,
-453,6301,15234,
-390,6292,15072,
-259,6414,14989,
-256,6564,15273,
-109,6772,15281,
-84,6838,15023,
-322,6745,15094,
-450,6661,15220,
-263,6585,15364,
-280,6675,15146,
-236,6772,15103,
-368,6599,14957,
-302,6589,15184,
-397,6571,15206,
-389,6504,15222,
-172,6871,15164,
-269,6819,15339,
-210,6906,15129,
-514,6348,15224,
-435,6567,15021,
-116,7139,15583,
-224,6938,14627,
-482,6587,15214,
-294,6745,14386,
-112,6700,15702,
-22,7020,15520,
