10708,-12767,2065,-30,500,227
10538,-12772,1720,-11,520,234
10294,-12961,1488,12,526,240
10347,-13221,910,39,519,251
8844,-16113,1392,49,516,266
11390,-12840,-358,42,483,330
9855,-14345,-712,74,429,319
10115,-13924,985,78,363,353
10484,-13332,463,83,357,397
10929,-13202,408,77,328,412
11169,-13294,1398,81,288,417
11282,-13074,1478,89,285,428
11314,-12836,939,81,279,437
10910,-13345,841,91,259,434
10859,-13514,1242,91,222,445
11017,-13499,955,85,218,453
10447,-13520,1458,86,195,460
10545,-13237,993,89,207,469
10400,-13286,849,86,166,467
10373,-13137,1082,87,147,459
9468,-15041,91,57,128,460
10677,-13504,1494,99,93,453
10283,-12558,-381,56,119,446
10558,-12264,1437,61,36,427
10255,-12362,1536,44,53,400
10025,-12404,1077,33,64,367
9962,-12682,943,38,46,337
9001,-14285,1193,38,35,316
10488,-13015,1455,24,31,307
9943,-13533,905,27,24,286
9909,-13417,1544,18,13,280
10098,-12979,1458,11,31,276
10009,-13021,1088,1,37,251
9855,-13070,1258,0,43,235
9851,-13041,1085,-8,41,219
9690,-13106,1355,-9,35,210
9705,-12936,1520,-5,50,201
9722,-12873,1588,-1,60,193
9704,-12804,1574,-5,86,187
9717,-12676,1746,0,102,169
9813,-12760,2047,11,122,159
9965,-12848,2471,22,149,146
10055,-12999,2544,34,181,132
10206,-12926,2528,60,218,122
10228,-12992,2949,82,253,108
10353,-12758,3654,118,328,97
10298,-12737,3944,147,386,90
10948,-12368,4182,180,461,77
11143,-12708,4857,231,541,53
10497,-14714,3578,222,661,29
10885,-14633,3525,173,737,78
11314,-13921,2035,245,789,121
11679,-13610,3371,279,781,139
12181,-13435,5570,299,821,157
12272,-13529,5268,339,981,180
12304,-13451,4950,370,1067,195
12250,-13571,3080,394,1141,200
12462,-13703,2973,419,1131,218
12577,-13969,3669,426,1120,237
12692,-13968,3454,433,1154,273
12511,-14200,2435,421,1184,298
12801,-14282,4446,311,939,371
12644,-14049,4112,305,981,382
12477,-14691,3982,326,985,392
13075,-13840,3817,348,971,404
13489,-13246,3762,336,933,382
13644,-13013,3463,317,893,334
13270,-13055,3262,278,859,285
13161,-12999,3966,256,813,238
13515,-12419,3768,231,788,170
13349,-12285,3243,174,778,92
13295,-12377,4560,148,724,16
13521,-12751,6062,161,692,-80
13676,-13330,6366,139,764,-158
13506,-13950,6565,131,827,-223
12868,-15105,6312,128,894,-307
12150,-16118,5745,112,948,-350
12827,-15130,4746,181,950,-383
12353,-14948,4294,262,948,-435
12585,-16067,4128,300,897,-474
12694,-15632,5616,306,878,-496
13086,-14577,4816,311,934,-520
13302,-14856,4866,301,949,-551
13432,-15074,5063,268,973,-576
14017,-14348,6647,265,978,-618
14136,-13819,6678,244,1065,-657
14637,-13115,7747,229,1127,-723
14045,-14638,6505,208,1280,-823
14521,-13834,6339,223,1337,-898
15249,-13204,4265,204,1432,-1005
14683,-13885,6635,158,1443,-1111
15301,-12683,5543,225,1555,-1152
13764,-15492,3808,187,1686,-1268
13377,-14637,5847,172,1650,-1339
12465,-18498,5498,200,1691,-1400
12058,-18451,5954,245,1736,-1405
12098,-18938,5361,286,1776,-1383
12160,-18642,6870,377,1755,-1357
12738,-17584,6711,468,1798,-1306
13343,-16516,7258,565,1839,-1285
14221,-15936,6637,587,1900,-1284
15065,-15024,9047,675,1895,-1323
15719,-14161,8473,726,2041,-1340
16379,-13605,9507,774,2158,-1393
16201,-14204,10128,892,2299,-1476
16042,-14720,8792,959,2456,-1520
16085,-15539,8880,1032,2545,-1560
16583,-15215,8567,1114,2619,-1604
16626,-15680,10109,1138,2649,-1631
16628,-15280,9460,1165,2793,-1659
16117,-14988,8327,1248,2893,-1719
14726,-15716,7919,1320,2923,-1766
12940,-17187,4537,1357,2950,-1801
12217,-17219,4205,1415,2856,-1759
11417,-19105,2255,1467,2773,-1701
9613,-21915,3736,1505,2556,-1577
10191,-20125,4788,1595,2385,-1409
11676,-16175,5574,1664,2263,-1278
13714,-15243,13754,1715,2094,-1180
13300,-15464,7959,1721,2238,-1118
13300,-14935,11893,1762,2133,-1069
12807,-14996,8345,1740,2222,-1054
11522,-16803,10865,1812,2120,-1031
14180,-14660,14232,1988,2119,-962
11379,-16478,10236,2101,2395,-948
10609,-16611,9995,2241,2410,-903
10220,-17142,10221,2432,2419,-846
10388,-16354,8973,2590,2458,-741
12776,-13618,9370,2733,2440,-642
10708,-4832,9125,2773,2641,-739
8294,-5013,10640,2704,2553,-1043
8208,-6768,13330,2797,2565,-1159
8337,-8374,10839,3038,2667,-1161
7584,-8892,12368,3027,2775,-1120
6915,-7240,4969,3262,2936,-993
7571,-7554,4110,3188,2768,-939
9185,-8355,11333,3039,2605,-889
6220,-8593,16030,3686,2483,-769
5203,-6386,10995,3556,2986,-562
4862,-1179,-1939,3206,3181,-372
3238,-3415,-495,2870,2594,-332
4123,-2027,6073,2796,2064,-291
6363,-76,11647,2711,1920,-325
6793,-781,17922,2829,2062,-413
5248,-197,14611,2804,2392,-363
4929,3035,13563,2892,2575,-262
4431,5524,7233,2885,2860,-155
3585,3026,5658,2860,2603,-196
4539,2912,8712,2770,2282,-230
4890,19936,32037,2561,2121,-333
4500,-6224,-9,2794,3053,-821
5262,5292,6011,2252,2670,-622
8261,4301,16649,2338,2225,-710
1894,954,3239,2473,2453,-733
2375,6882,8211,2345,2052,-604
3419,8380,8279,2531,1879,-541
3600,8432,9598,2550,1807,-584
3074,7790,11669,2405,1787,-586
3186,8728,8934,2240,1826,-570
3927,9339,8559,2193,1676,-642
3090,7195,10830,2142,1485,-761
1822,6080,11270,2023,1360,-765
1871,7060,11784,1926,1290,-705
1041,7371,11949,1846,1247,-660
1212,6647,12654,1759,1104,-608
826,6183,14403,1817,1061,-579
1524,9003,12289,1700,1048,-503
2853,9858,12920,1699,892,-536
3018,9801,13502,1585,855,-609
2114,9324,15919,1440,820,-728
1041,7900,15053,1433,919,-756
815,8222,12470,1417,1039,-757
-111,6687,12995,1352,1036,-758
-476,5928,13029,1314,1058,-724
-794,5967,11128,1440,1077,-696
-973,6465,11516,1531,1099,-637
-1824,7273,11182,1643,1100,-620
1314,9835,3002,1623,1158,-591
448,6701,14380,1621,508,-771
-804,5154,14557,1809,595,-780
-928,6096,11189,1831,874,-692
-679,5481,10772,1737,843,-621
-1153,5399,11367,1598,778,-568
-1120,6246,10158,1688,733,-534
-1581,6654,15817,1530,614,-486
-2080,5722,13668,1488,704,-439
-2577,6861,13549,1370,693,-356
-2682,7144,13551,1142,729,-277
-2400,9287,9466,1365,857,-244
-3526,9737,10898,1437,852,-286
-3102,7789,10007,1656,651,-359
-3748,6344,8400,1610,597,-351
-2366,9923,12601,1549,542,-253
-2152,9758,6762,1539,598,-249
-3815,5768,3571,1243,473,-319
-4649,8418,10232,1055,27,-339
-3005,9499,15158,1132,-82,-348
-2425,9973,14236,1278,108,-382
-3233,7878,15167,1448,233,-484
-4533,7233,10158,1494,421,-468
-4748,7845,10535,1354,443,-428
-5014,7811,9954,1251,481,-407
-5527,7163,9148,1111,528,-361
-6020,5979,7973,846,555,-262
-5846,9762,12227,373,551,-46
-6030,10081,3251,590,693,-18
-5573,11940,6351,541,414,-49
-5358,10704,5400,630,205,-154
-5769,9978,7653,627,86,-191
-5430,9941,8389,595,58,-168
-5176,10762,8714,611,23,-158
-4953,10516,8250,656,-18,-187
-4811,9809,9544,661,-99,-228
-4733,9895,10762,610,-168,-230
-4765,10441,11841,614,-150,-227
-4773,10200,11459,621,-102,-254
-4949,9986,12165,622,-66,-265
-5563,9585,11529,636,13,-270
-6151,9553,9774,638,95,-265
-7008,9380,9227,621,91,-250
-7713,8473,7978,636,102,-251
-6995,9367,6690,654,46,-187
-7170,9484,7603,606,-25,-137
-6999,10384,7286,557,-56,-78
-6454,11927,6639,482,-86,-37
-6603,12142,7311,375,-122,-38
-6285,12261,8621,310,-180,-41
-6753,12709,7240,289,-202,-19
-6653,10789,9084,274,-276,5
-6004,11717,8664,242,-234,21
-6707,9135,6825,90,-277,-47
-6715,9401,11031,19,-442,0
-5715,9706,10939,20,-416,102
-4926,11609,12231,4,-331,142
-5448,9792,11569,-16,-260,99
-5950,10678,12328,-22,-200,83
-6287,9384,9743,-70,-72,69
-5880,9699,10702,-85,-138,76
-5546,9820,11108,-38,-166,96
-5415,9734,10771,19,-151,110
-5311,9804,10669,29,-145,127
-5314,9928,11137,10,-125,144
-5339,9995,10949,-1,-80,150
-4893,10477,10629,-4,-39,151
-5572,8959,10295,-34,-18,128
-5320,9174,10409,-52,3,164
-5570,8898,9661,-55,0,187
-5579,9114,10009,-71,-4,220
-5599,8624,9702,-95,-1,233
-5603,8821,10849,-97,-37,275
-5599,9048,10155,-111,10,323
-5509,9408,10649,-145,-1,346
-5435,9579,10872,-162,17,355
-5438,9681,10597,-191,45,357
-5529,9210,10292,-213,52,367
-5468,9477,10622,-221,46,384
-5388,9626,10574,-209,52,399
-5341,9571,10316,-211,66,406
-5342,9390,10367,-219,50,412
-5118,9454,10006,-227,52,429
-4856,9689,10412,-219,32,434
-4560,9704,10221,-226,18,434
-4296,10173,11374,-238,-7,420
-4372,9006,11294,-243,-18,394
-3964,9466,12319,-213,-29,411
-3936,9437,11290,-178,32,411
-3837,9311,11632,-190,19,409
-3727,9597,11693,-191,27,409
-3835,9492,11440,-195,35,396
-4035,9410,11533,-198,32,387
-4133,9478,11487,-185,26,391
-4181,9541,11176,-166,24,387
-4211,9781,11510,-159,16,385
-4351,9777,11552,-157,27,385
-4352,10064,11501,-154,32,392
-4412,10321,11161,-145,50,389
-4461,10234,10941,-144,44,382
-4261,10458,10936,-160,32,390
-4112,10529,11086,-172,23,396
-4022,10516,11050,-196,6,395
-3922,10437,11146,-212,7,397
-3945,10175,11186,-234,-8,392
-3837,10104,11376,-251,-32,404
-3784,10102,11696,-265,-53,407
-3625,10197,11804,-268,-61,415
-3600,10147,11985,-269,-92,409
-3678,10045,12072,-265,-83,401
-3764,9791,12277,-260,-85,407
-3855,9712,12348,-254,-96,408
-3985,9701,12014,-250,-75,417
-3949,9774,11828,-240,-65,431
-3820,9995,11974,-244,-81,436
-4109,9716,11791,-245,-74,441
-4078,10159,12262,-245,-80,451
-4244,10051,11483,-231,-43,453
-4170,10127,11477,-243,-35,461
-4001,10441,11253,-245,-40,468
-3907,10548,11244,-248,-46,459
-3846,10301,11472,-249,-59,450
-3939,10046,11688,-250,-61,444
-4116,9888,11516,-257,-63,448
-5005,9144,10931,-256,-48,464
-3906,9639,11100,-280,-82,505
-3488,11012,9981,-287,-62,513
-4178,10158,11461,-295,-134,486
-4247,9878,11474,-305,-132,482
-4248,10296,10845,-319,-102,502
-4505,10199,10405,-344,-117,509
-4805,10131,10165,-377,-135,524
-4926,9984,9697,-410,-149,537
-5173,9879,9667,-447,-192,561
-5235,10071,9800,-488,-229,580
-5621,9836,9513,-519,-245,593
-5975,9662,8988,-552,-268,611
-6134,9518,8741,-603,-307,626
-6260,9538,8659,-644,-351,646
-6276,9631,8485,-685,-372,677
-6265,9771,8213,-751,-431,692
-6258,9969,8197,-807,-476,710
-6318,10028,8328,-867,-536,732
-6298,10202,7983,-944,-578,756
-6241,10097,7331,-1027,-610,780
-6408,9697,7493,-1121,-704,813
-6308,9505,7496,-1238,-762,857
-6070,9814,7512,-1308,-833,899
-5962,9647,8027,-1371,-931,926
-5381,10376,8618,-1374,-991,934
-6127,9013,7235,-1315,-1067,899
-6369,8712,8140,-1296,-1195,901
-6349,6467,5082,-1254,-1284,915
-6081,5800,9493,-1456,-1373,996
-6084,6583,7569,-1571,-1309,1111
-5757,6870,7012,-1636,-1362,1146
-5250,5887,8780,-1648,-1475,1155
-5162,5199,9372,-1687,-1520,1196
-5146,4984,9060,-1715,-1495,1257
-5085,5134,9016,-1721,-1484,1315
-5241,4850,7806,-1757,-1473,1377
-5277,4630,8050,-1791,-1525,1417
-4937,4435,7579,-1783,-1575,1474
-5369,3662,8804,-1811,-1672,1523
-5752,3841,6568,-1805,-1680,1597
-5104,4122,3467,-1799,-1790,1670
-4817,3117,7355,-1944,-2039,1705
-3712,3216,7416,-2054,-2066,1807
625,-844,9378,-2666,-2256,2125
1960,-1644,12395,-2633,-2297,2191
2077,-3772,12367,-2569,-2258,2196
2861,-1743,14993,-2592,-2252,2236
2606,-1250,11492,-2480,-2104,2248
2800,-1109,13028,-2376,-2136,2221
2075,-2808,15311,-2092,-2141,2209
2769,-2769,11600,-2115,-1962,2265
2689,-2249,10591,-2302,-1947,2316
3345,-2116,10947,-2274,-1998,2309
4139,-3053,10648,-2186,-2043,2282
4095,-2573,10281,-2118,-2014,2287
4269,-3734,8781,-2137,-2025,2290
5078,-4753,8934,-2190,-2109,2303
5598,-5234,8950,-2263,-2153,2331
6596,-5394,9621,-2285,-2167,2368
6917,-5787,9198,-2324,-2172,2422
6545,-5659,9387,-2368,-2157,2449
6711,-6222,8776,-2376,-2163,2462
7567,-7200,10045,-2378,-2224,2456
7819,-8124,11603,-2349,-2221,2458
8476,-7715,12110,-2304,-2160,2473
8656,-8006,11017,-2251,-2040,2441
8816,-8407,10013,-2183,-2020,2407
9080,-8764,10462,-2147,-2032,2368
9293,-9254,10123,-2112,-2028,2332
9391,-9540,9975,-2056,-2052,2315
10537,-9364,11418,-2021,-2053,2303
10551,-9624,8980,-1970,-1954,2289
10128,-10132,6861,-1980,-1920,2268
10188,-9272,5636,-2075,-1973,2277
10478,-8836,3599,-2287,-2089,2252
10602,-12687,14617,-2307,-2293,2203
9830,-12396,14034,-1692,-2183,2234
10129,-7983,-101,-1836,-1552,2450
9812,-8812,763,-2094,-1860,2437
11200,-9577,7788,-2055,-2170,2400
11497,-9480,7479,-1952,-2075,2414
12046,-8790,6229,-1930,-1975,2453
13888,-8857,4747,-1971,-1916,2460
11593,-8867,7622,-2155,-1910,2437
14022,-7701,2875,-2159,-1806,2440
14784,-7302,6065,-2169,-1976,2380
15893,-8947,12002,-2223,-2055,2316
14986,-10971,7953,-2309,-1687,2339
15280,-9909,8134,-2329,-1528,2316
12881,-12849,5783,-2332,-1378,2303
15321,-12457,5355,-2322,-1511,2328
14289,-12563,12470,-2394,-1639,2381
15809,-11860,9869,-2389,-1410,2416
16038,-12829,9530,-2428,-1268,2401
15396,-12300,9289,-2428,-1120,2371
15985,-12946,8114,-2400,-1029,2342
14814,-13276,9048,-2386,-979,2305
14937,-13572,8005,-2367,-860,2288
15042,-14147,8045,-2361,-814,2270
15337,-13936,8377,-2300,-746,2336
19507,-8794,3994,-2476,-602,2310
12051,-17560,7822,-2316,-722,2101
16947,-11602,9411,-2354,-637,2216
17731,-11694,6093,-2321,-487,2090
14113,-18568,4402,-2221,-524,1888
14298,-18443,4278,-2192,-611,1878
14960,-17475,4769,-2207,-596,1884
15253,-17131,3504,-2106,-649,1810
14498,-18279,3155,-2064,-645,1736
13986,-17753,2450,-2156,-624,1725
14352,-17289,2702,-2214,-733,1656
14249,-22897,14714,-2160,-894,1481
14032,-18974,10056,-1420,-657,1431
14595,-16268,-2155,-1549,-363,1407
14896,-16780,5137,-1797,-811,1218
15389,-16350,8617,-1514,-896,1049
14821,-17103,6057,-1288,-856,878
14187,-19628,11523,-1374,-948,746
14671,-19160,7601,-1456,-736,748
13278,-20772,7138,-1418,-716,695
12848,-22512,9445,-1438,-768,661
13033,-21912,10083,-1266,-772,692
15408,-18761,10857,-1182,-755,733
14760,-19923,12376,-1103,-734,623
15311,-20113,15184,-1061,-680,548
15646,-20736,14396,-1018,-483,501
16096,-21276,14493,-934,-375,452
16959,-22090,15529,-921,-333,409
16863,-23897,13110,-884,-185,421
16944,-24328,14426,-940,-191,448
16351,-22999,15624,-852,-202,468
17587,-22402,14730,-727,-228,460
19647,-22997,19828,-318,-208,383
14696,-26228,14103,-61,106,396
15506,-19005,7962,0,372,477
14587,-19990,11665,73,73,359
14155,-20105,11945,147,126,313
12842,-18777,7228,213,286,316
12330,-18744,4386,218,268,325
11922,-18189,5267,177,129,324
11886,-16381,3824,136,39,341
11387,-15565,5270,96,-76,318
10737,-14787,6474,75,-130,280
10179,-15164,6640,63,-70,239
8897,-15632,7394,87,-11,252
9730,-13941,2842,173,144,281
10228,-14817,4489,230,13,212
9442,-15658,5375,270,40,179
9818,-14137,4939,343,18,142
10079,-15211,7740,515,-54,48
10304,-15106,6445,573,76,25
10655,-14566,6932,611,106,-2
11293,-14770,7440,633,186,-41
11049,-14882,7253,680,253,-82
11650,-15323,6602,767,287,-148
12177,-15430,8091,850,289,-244
12657,-15128,8947,891,352,-314
13488,-15717,8781,951,434,-391
13785,-16470,9685,1029,526,-498
14169,-17000,10501,1078,649,-569
14585,-17432,8432,1159,799,-674
14448,-18513,9220,1283,814,-743
14101,-19154,9037,1350,892,-764
13717,-18245,8406,1351,984,-775
13354,-18395,8328,1397,1057,-820
13455,-18574,8152,1444,1085,-877
13696,-18891,8645,1501,1111,-913
13586,-18636,7633,1553,1173,-931
13905,-18921,8072,1585,1154,-950
14411,-18934,8535,1629,1149,-957
14543,-19201,8298,1672,1170,-962
14942,-19213,8451,1716,1181,-975
15226,-19867,9857,1796,1146,-1008
15120,-20706,9323,1862,1234,-1021
14587,-21358,9556,1900,1292,-1024
14221,-21573,9667,1952,1360,-1021
13972,-21303,9679,1990,1440,-1025
13195,-21136,9496,2051,1508,-1054
12820,-20628,9110,2162,1617,-1092
12553,-20557,8582,2250,1691,-1136
12210,-20422,7786,2313,1744,-1166
12235,-19369,7155,2353,1775,-1179
12574,-17786,8164,2368,1749,-1201
13249,-16113,9243,2396,1758,-1270
12893,-15940,9441,2446,1803,-1360
13360,-15070,10839,2469,1820,-1431
10703,-16535,10242,2426,1971,-1499
10715,-15246,6414,2479,2079,-1515
10235,-16168,9605,2531,1872,-1566
10002,-15173,10548,2563,1842,-1584
9810,-14614,11329,2626,1897,-1604
10095,-14117,10604,2688,1946,-1646
9478,-14906,11465,2613,1987,-1723
9442,-14661,12018,2663,2004,-1758
9419,-15425,12523,2841,2047,-1791
9925,-15781,10754,2960,2134,-1832
10147,-16577,12392,3098,2117,-1860
10978,-16699,13611,3287,2153,-1861
11089,-16665,12805,3476,2251,-1877
10126,-16909,8863,3553,2315,-1890
9404,-16996,7693,3402,2219,-1888
9141,-17344,10935,3477,1932,-1895
8860,-17150,12961,3608,1871,-1884
8377,-16653,11834,3639,1956,-1839
8294,-14450,10926,3689,1997,-1771
8296,-12387,10234,3750,1973,-1742
7434,-10711,8083,3692,1919,-1751
7182,-8178,8727,3593,1766,-1762
6430,-6780,9400,3567,1678,-1776
6587,-3337,9612,3546,1670,-1787
6154,-2379,8413,3501,1676,-1878
5901,-1025,7901,3389,1692,-1942
6169,1436,6482,3290,1657,-2030
6251,1509,6481,3143,1482,-2153
7366,1040,11406,3104,1299,-2302
6606,-1525,12028,3110,1363,-2432
6475,-1937,12284,3106,1445,-2416
6145,-2360,11757,3041,1547,-2367
4376,-3165,10253,2916,1685,-2312
5107,-1703,9832,2841,1654,-2222
4981,-1808,9101,2834,1624,-2173
5000,-927,9419,2850,1577,-2091
4870,-1371,9830,2770,1524,-2054
6109,3024,10625,2751,1494,-1966
6402,4127,10292,2803,1534,-2006
6631,4263,10298,2861,1533,-2053
6278,3075,10866,2896,1520,-2081
7222,6438,12364,2778,1643,-2050
6948,7253,9467,2809,1768,-2113
5531,6087,11104,2721,1778,-2173
5304,4680,9802,2609,1864,-2172
4958,6022,9652,2451,1965,-2124
4809,6487,8807,2373,1957,-2103
4355,4849,9235,2284,1896,-2051
4235,4879,8841,2281,1904,-2016
1966,3332,7422,2223,1925,-1976
1842,5327,7940,2073,1831,-1864
2009,5960,5047,2109,1690,-1822
3451,6364,892,2496,1376,-1857
