670121,666690,4016,8528,
670834,666371,4016,8528,
657960,666093,4016,8528,
673189,666108,4016,8528,
675945,666565,4016,8528,
681450,667368,4016,8528,
659424,668319,4016,8528,
676838,669322,4016,8528,
655721,670362,4016,8528,
662627,671312,3356,6903,
762941,671884,3356,6903,
799006,672050,3356,6903,
685714,672878,3356,6903,
608874,676731,3356,6903,
752771,685594,3356,6903,
697644,698553,3356,6903,
685169,711391,3356,6903,
668162,719171,3356,6903,
644726,719216,3356,6903,
674865,711989,3356,6903,
652043,700030,3356,6903,
677537,686470,3356,6903,
678654,674075,3356,6903,
655678,664849,3356,6903,
652115,659856,3356,6903,
692589,659044,3356,6903,
650541,661252,3356,6903,
654413,664682,3356,6903,
680126,667638,3356,6903,
667362,669059,3356,6903,
639758,668716,3356,6903,
694859,667120,3356,6903,
686570,665164,3356,6903,
695457,663786,3356,6903,
708264,663886,3356,6903,
654098,666251,3356,6903,
663933,671159,3356,6903,
644296,677792,3356,6903,
648273,684026,3356,6903,
605875,687067,3356,6903,
660651,684686,3356,6903,
685162,676335,3356,6903,
623594,663669,3356,6903,
673998,650226,3356,6903,
707637,640125,3356,6903,
667512,636371,3356,6903,
668496,639833,3356,6903,
656612,649201,3356,6903,
628683,661458,3356,6903,
661697,672672,3356,6903,
659797,679179,3356,6903,
680195,678965,3356,6903,
675304,672645,3356,6903,
668478,663350,3356,6903,
669321,655341,3356,6903,
707625,652029,3356,6903,
616475,654545,3356,6903,
602856,661490,3356,6903,
827025,669643,3356,6903,
662939,675475,3356,6903,
727257,677324,3356,6903,
764217,676770,3356,6903,
764501,677677,3356,6903,
726249,683710,3356,6903,
724457,696296,3356,6903,
725290,713840,3356,6903,
707429,732192,3356,6903,
683819,746248,3356,6903,
711963,752026,3356,6903,
731201,748201,3356,6903,
729938,736572,3356,6903,
715129,721476,3356,6903,
709742,708246,3356,6903,
733381,701092,3356,6903,
713990,701426,3356,6903,
716030,707615,3356,6903,
733954,716176,3356,6903,
716209,723545,3356,6903,
782291,727531,3356,6903,
727237,728003,3356,6903,
711949,726663,3356,6903,
734993,725909,3356,6903,
755972,727291,3356,6903,
688873,730637,3356,6903,
722820,734435,3356,6903,
715907,736840,3356,6903,
725630,736503,3356,6903,
713361,733082,3356,6903,
712826,727426,3356,6903,
708821,721214,3356,6903,
708419,716136,3356,6903,
716390,713121,3356,6903,
702125,712084,3356,6903,
710185,712229,3356,6903,
715907,712590,3356,6903,
721346,712491,3356,6903,
716299,711805,3356,6903,
725990,710960,3356,6903,
719950,710675,3356,6903,
726350,711546,3356,6903,
711822,713719,3356,6903,
709473,716786,3356,6903,
747582,719913,3356,6903,
718190,722197,3356,6903,
714797,723159,3356,6903,
714465,723004,3356,6903,
727245,722351,3356,6903,
715523,721710,3356,6903,
723667,721236,3356,6903,
725708,720862,3604,6949,
721754,720534,3604,6949,
724632,720329,3604,6949,
704921,720402,3604,6949,
714141,720803,3604,6949,
717134,721298,3604,6949,
726758,721404,3604,6949,
713262,720709,3604,6949,
716627,719241,3604,6949,
720698,717514,3604,6949,
711257,716194,3604,6949,
735969,715703,3604,6949,
703670,716067,3604,6949,
660761,716988,3604,6949,
673651,717848,3604,6949,
671682,717553,3604,6949,
665345,714640,3604,6949,
668042,707993,3604,6949,
663821,697725,3604,6949,
682414,685453,3604,6949,
664666,673738,3604,6949,
650915,665060,3604,6949,
670149,660824,3604,6949,
669213,660812,3604,6949,
664786,663408,3604,6949,
675315,666518,3604,6949,
663062,668586,3604,6949,
660989,669099,3604,6949,
674779,668431,3604,6949,
667150,667323,3604,6949,
659141,666418,3604,6949,
655331,666038,3604,6949,
689354,666132,3604,6949,
670138,666389,3604,6949,
675805,666558,3604,6949,
664478,666742,3604,6949,
669569,667311,3604,6949,
665539,668489,3604,6949,
664673,670047,3604,6949,
684996,671385,3604,6949,
658242,671923,3604,6949,
670194,671492,3604,6949,
659525,670410,3604,6949,
677798,669196,3604,6949,
680846,668238,3604,6949,
661829,667723,3604,6949,
675890,667757,3604,6949,
679794,668400,3604,6949,
660549,669573,3604,6949,
655794,671004,3604,6949,
680809,672256,3604,6949,
663861,672822,3604,6949,
670379,672353,3604,6949,
657779,670921,3604,6949,
677811,669023,3604,6949,
644166,667283,3604,6949,
673990,666107,3604,6949,
679019,665525,3604,6949,
654955,665307,3604,6949,
666265,665245,3604,6949,
671099,665303,3604,6949,
665621,665518,3604,6949,
652490,665862,3604,6949,
665867,666209,3604,6949,
672451,666352,3604,6949,
689009,666104,3604,6949,
654301,665532,3604,6949,
673990,665090,3604,6949,
682787,665372,3604,6949,
674081,666671,3604,6949,
655515,668790,3604,6949,
660698,671179,3604,6949,
672833,673111,3604,6949,
666741,673859,3604,6949,
651641,673006,3604,6949,
666896,670719,3604,6949,
683357,667684,3604,6949,
651033,664787,3604,6949,
690586,662826,3604,6949,
667089,662323,3604,6949,
664184,663396,3604,6949,
647435,665708,3604,6949,
678845,668480,3604,6949,
653077,670645,3604,6949,
657630,671254,3604,6949,
671282,669949,3604,6949,
668425,667141,3604,6949,
658529,663820,3604,6949,
643005,661133,3604,6949,
669299,659848,3604,6949,
