649649,667721,3321,6591,
672648,670465,3321,6591,
671593,672210,3321,6591,
660131,671842,3321,6591,
643954,669322,3321,6591,
667989,665666,3321,6591,
653741,662194,3321,6591,
669914,659773,3321,6591,
658718,658604,3321,6591,
662166,658464,3321,6591,
674634,659014,3321,6591,
666057,659974,3299,6705,
659909,661183,3299,6705,
659678,662566,3299,6705,
662280,663996,3299,6705,
659805,665177,3299,6705,
655553,665716,3299,6705,
653080,665335,3299,6705,
658931,664021,3299,6705,
663704,662023,3299,6705,
664745,659777,3299,6705,
654486,657831,3299,6705,
659498,656713,3299,6705,
662400,656702,3299,6705,
658309,657655,3299,6705,
669318,659077,3299,6705,
658064,660405,3299,6705,
670541,661297,3299,6705,
653741,661741,3299,6705,
656021,661944,3299,6705,
644097,662086,3299,6705,
671986,662105,3299,6705,
667832,661719,3299,6705,
652901,660745,3299,6705,
649010,659409,3299,6705,
678665,658258,3299,6705,
668834,657762,3299,6705,
633896,658075,3299,6705,
645825,659051,3299,6705,
664360,660237,3299,6705,
673669,660895,3299,6705,
655146,660400,3299,6705,
659993,658816,3299,6705,
654809,656983,3299,6705,
659716,655930,3299,6705,
658721,656169,3299,6705,
663798,657451,3299,6705,
664286,659060,3299,6705,
660410,660322,3299,6705,
664936,660958,3299,6705,
650190,661104,3299,6705,
662529,661070,3299,6705,
658700,661052,3299,6705,
669163,661021,3299,6705,
661242,660861,3299,6705,
677192,660593,3299,6705,
663509,660471,3299,6705,
667190,660870,3299,6705,
661242,662042,3299,6705,
672821,663892,3299,6705,
682254,665961,3299,6705,
678954,667709,3299,6705,
663962,668907,3299,6705,
655992,669762,3299,6705,
678804,670600,3299,6705,
670722,671442,3299,6705,
670946,671964,3299,6705,
656834,671855,3299,6705,
671373,671114,3299,6705,
677450,670001,3299,6705,
661971,668841,3299,6705,
658152,667923,3299,6705,
672750,667428,3299,6705,
666611,667325,3299,6705,
659784,667376,3299,6705,
671465,667311,3299,6705,
652339,666994,3299,6705,
689222,666446,3299,6705,
672257,665814,3299,6705,
657379,665378,3299,6705,
677236,665500,3299,6705,
679115,666403,3299,6705,
671531,667969,3299,6705,
661493,669813,3299,6705,
677361,671507,3299,6705,
670681,672705,3299,6705,
670121,673194,3299,6705,
663798,672963,3299,6705,
680379,672214,3299,6705,
664829,671262,3299,6705,
687641,670422,3299,6705,
671259,669967,3299,6705,
665178,670110,3299,6705,
677683,670925,3299,6705,
674858,672227,3299,6705,
673412,673587,3299,6705,
660570,674546,3299,6705,
674915,674833,3299,6705,
670265,674407,3299,6705,
679524,673400,3299,6705,
672005,672104,3299,6705,
672774,670955,3299,6705,
669321,670395,3299,6705,
674561,670640,3299,6705,
657464,671529,3299,6705,
678685,672577,3299,6705,
684714,673210,3299,6705,
665473,673095,3299,6705,
682996,672384,3299,6705,
667110,671641,3299,6705,
676718,671460,3299,6705,
677074,672082,3360,6655,
702465,673305,3360,6655,
687717,674751,3360,6655,
642110,676244,3360,6655,
655165,677838,3360,6655,
674427,679348,3360,6655,
673286,679986,3360,6655,
660757,678775,3360,6655,
670214,675433,3360,6655,
664286,670779,3360,6655,
659045,666294,3360,6655,
307017,663098,3360,6655,
1751083,661077,3360,6655,
807261,660472,3360,6655,
756393,666626,3360,6655,
467177,690854,3360,6655,
824405,740528,3360,6655,
565676,806487,3360,6655,
882050,863305,3360,6655,
279734,884259,3360,6655,
616413,857403,3360,6655,
310274,790101,3360,6655,
1026025,701905,3360,6655,
792505,615064,3360,6655,
672201,549744,3360,6655,
631866,521919,3360,6655,
632770,538672,3360,6655,
657390,592495,3360,6655,
658329,661735,3360,6655,
665685,719723,3360,6655,
659105,747034,3360,6655,
686894,739219,3360,6655,
675348,706421,3360,6655,
671331,666574,3360,6655,
662354,636620,3360,6655,
634019,625898,3360,6655,
634885,633925,3360,6655,
665588,652551,3360,6655,
639149,670846,3360,6655,
665713,680297,3360,6655,
669420,678037,3360,6655,
677985,666996,3360,6655,
594449,653497,3360,6655,
649353,643746,3360,6655,
648227,640836,3360,6655,
726548,643789,3360,6655,
671534,649204,3360,6655,
666485,654157,3360,6655,
674451,657940,3360,6655,
629745,661501,3360,6655,
683368,665662,3360,6655,
673229,669957,3360,6655,
649001,672949,3360,6655,
657314,673436,3360,6655,
667553,671309,3360,6655,
640556,667472,3360,6655,
676211,663221,3360,6655,
658397,659666,3360,6655,
662040,657455,3360,6655,
662843,656772,3360,6655,
664548,657435,3360,6655,
659805,658994,3360,6655,
603054,660830,3360,6655,
749899,662233,3360,6655,
700585,662625,3360,6655,
652869,662168,3360,6655,
633674,662155,3360,6655,
637420,664121,3360,6655,
663590,668118,3360,6655,
662059,672081,3360,6655,
679528,673204,3360,6655,
606161,670079,3360,6655,
670344,663664,3360,6655,
678081,656435,3360,6655,
600402,650793,3360,6655,
655469,647997,3360,6655,
715865,647900,3360,6655,
679268,649408,3360,6655,
635046,651556,3360,6655,
694753,654294,3360,6655,
656179,658088,3360,6655,
691109,662938,3360,6655,
689993,668058,3360,6655,
636425,672412,3360,6655,
573513,675279,3360,6655,
649993,676101,3360,6655,
610745,673927,3360,6655,
678926,667582,3360,6655,
