2160385,896401,15724,17424,
3046347,952886,15724,17424,
3233896,945973,4729,20029,
2917492,945891,4729,20029,
1780294,1056302,4729,20029,
1761881,1349076,4729,20029,
2720035,1804955,4729,20029,
2669774,2307273,4729,20029,
2036918,2701394,4729,20029,
1716689,2878952,4729,20029,
1370275,2825541,4729,20029,
1332756,2606350,4729,20029,
1034910,2314945,4729,20029,
1104346,2026430,4729,20029,
877441,1777519,4729,20029,
814537,1571843,4729,20029,
369578,1396659,4729,20029,
1012109,1237636,4729,20029,
1549112,1087018,4729,20029,
1028577,948649,4729,20029,
649176,840455,4729,20029,
746321,786803,4729,20029,
880498,799368,4729,20029,
1273902,862337,4729,20029,
1659784,938913,4729,20029,
2423384,996603,4729,20029,
2904629,1032619,4729,20029,
2414699,1081674,4729,20029,
2012473,1198962,4729,20029,
2518325,1424320,4729,20029,
2120594,1748607,4729,20029,
2246321,2107849,4729,20029,
2167332,2411721,4729,20029,
1870941,2586537,4729,20029,
1317849,2605374,4729,20029,
1042013,2490302,4729,20029,
901525,2290201,4729,20029,
769058,2051862,4729,20029,
633946,1803129,4729,20029,
577286,1554048,4729,20029,
902721,1308319,4729,20029,
1973410,1074899,4729,20029,
1797449,875675,4729,20029,
890630,746865,4729,20029,
602325,726815,4729,20029,
823049,828194,4729,20029,
1210230,1013860,4729,20029,
2153568,1204629,4729,20029,
2121434,1323061,4729,20029,
3662609,1344004,4729,20029,
3330483,1315798,4729,20029,
1482792,1337300,4729,20029,
1316186,1499983,4729,20029,
1831674,1822495,4729,20029,
3095426,2221239,4729,20029,
2650150,2550657,4729,20029,
1643814,2693059,4729,20029,
1158241,2627789,4729,20029,
893442,2425869,4729,20029,
686366,2184840,4729,20029,
1071022,1964506,4729,20029,
926877,1768618,4729,20029,
1078346,1571274,4729,20029,
579603,1355873,4729,20029,
1098305,1135129,4729,20029,
957086,943262,4729,20029,
535274,813901,4729,20029,
326894,761218,4729,20029,
335189,771712,4729,20029,
470954,807614,4729,20029,
1143246,822551,4729,20029,
2073798,786130,4729,20029,
3088397,707195,4729,20029,
4760829,643620,4729,20029,
4180521,691122,4729,20029,
2227389,949006,4729,20029,
1727165,1465780,4729,20029,
2224306,2184315,4729,20029,
2714825,2930254,4729,20029,
1732272,3476267,4729,20029,
1341341,3653390,4729,20029,
936641,3432068,4729,20029,
596483,2920022,4729,20029,
604934,2291989,4729,20029,
691161,1706601,4729,20029,
651458,1255873,4729,20029,
526990,959641,4729,20029,
510858,789823,4729,20029,
873449,701133,4729,20029,
656861,653632,4729,20029,
480569,623767,4729,20029,
351282,604362,4729,20029,
510075,595701,4729,20029,
923306,595223,4729,20029,
1806362,595962,4729,20029,
2560918,597158,4729,20029,
3297374,619286,4729,20029,
3223954,709296,4729,20029,
1731161,924678,4729,20029,
1674422,1296469,4729,20029,
2217481,1789691,4729,20029,
2501913,2294766,4729,20029,
1341161,2670521,13352,15239,
1055341,2814882,13352,15239,
777227,2710152,13352,15239,
690843,2414674,13352,15239,
536880,2020294,13352,15239,
675521,1611759,13352,15239,
738185,1246931,13352,15239,
782915,956175,13352,15239,
381076,750564,13352,15239,
948141,628952,13352,15239,
1078676,580636,13352,15239,
550305,587797,13352,15239,
875141,630581,13352,15239,
640616,690905,13352,15239,
939762,752448,13352,15239,
1111121,801005,13352,15239,
1333366,828847,13352,15239,
1859486,840664,13352,15239,
2659611,856245,13352,15239,
2650856,907783,13352,15239,
1793333,1031378,13352,15239,
1735641,1250594,13352,15239,
2150109,1554774,13352,15239,
1968425,1888575,13352,15239,
1470458,2169487,13352,15239,
1208706,2325652,13352,15239,
974541,2325951,13352,15239,
696817,2184172,13352,15239,
553746,1942694,13352,15239,
682483,1651479,13352,15239,
736745,1353760,13352,15239,
454872,1081578,13352,15239,
216372,856955,13352,15239,
747645,691892,13352,15239,
941684,586468,13352,15239,
1159646,531444,13352,15239,
355005,517209,13352,15239,
448026,539565,13352,15239,
727396,593849,13352,15239,
1226222,664860,13352,15239,
1797137,728996,13352,15239,
2510925,772423,13352,15239,
3066041,810574,13352,15239,
2120197,890594,13352,15239,
1351761,1068514,13352,15239,
1433106,1368344,13352,15239,
1944404,1748201,13352,15239,
1809149,2105042,13352,15239,
1156187,2324622,13352,15239,
667220,2342365,13352,15239,
552558,2169703,13352,15239,
409537,1873117,13352,15239,
723933,1531695,13352,15239,
645357,1206101,13352,15239,
744405,931381,13352,15239,
304818,724504,13352,15239,
690266,591559,13352,15239,
1171096,528661,13352,15239,
778997,522440,13352,15239,
288365,555565,13352,15239,
309005,611785,13352,15239,
458561,673532,13352,15239,
741774,718027,13352,15239,
1290186,723501,13352,15239,
2339234,685685,13352,15239,
3624669,633111,13352,15239,
3463430,629969,13352,15239,
1738329,759063,13352,15239,
1051976,1080697,13352,15239,
2189489,1579899,13352,15239,
2722901,2142383,13352,15239,
1703181,2596957,13352,15239,
1076409,2806042,13352,15239,
899414,2734536,13352,15239,
608307,2448022,13352,15239,
741701,2057448,13352,15239,
576813,1661291,13352,15239,
696246,1317813,13352,15239,
186354,1047166,13352,15239,
364825,846234,13352,15239,
1124849,701774,13352,15239,
924998,599561,13352,15239,
558449,532670,13352,15239,
564648,504884,13352,15239,
702425,522474,13352,15239,
972909,580323,13352,15239,
1474217,658061,13352,15239,
2072709,732654,13352,15239,
2872113,798155,13352,15239,
2737901,877617,13352,15239,
1454004,1016154,13352,15239,
1456857,1252373,13352,15239,
1956957,1580704,13352,15239,
1309681,1933967,13352,15239,
844049,2207803,13352,15239,
608761,2312041,13352,15239,
680470,2210960,13352,15239,
