2449,9106,8272,4325,
1571,9055,8272,4325,
761,7900,8272,4325,
491,5885,8272,4325,
337,3564,8272,4325,
777,1540,8272,4325,
484,222,8272,4325,
566,-288,8272,4325,
245,-158,8272,4325,
685,298,8272,4325,
1785,764,8272,4325,
2355,1035,8272,4325,
1686,1067,8272,4325,
4494,960,8272,4325,
1949,883,8272,4325,
1809,985,8272,4325,
517,1323,8272,4325,
1893,1827,8272,4325,
849,2325,8272,4325,
883,2624,8272,4325,
1454,2606,8272,4325,
1198,2280,8272,4325,
1373,1770,8272,4325,
1626,1256,8272,4325,
1307,898,8272,4325,
2249,779,8272,4325,
836,888,8272,4325,
314,1141,8272,4325,
404,1420,8272,4325,
470,1612,8272,4325,
750,1637,8272,4325,
1221,1473,8272,4325,
9533,1172,8272,4325,
2342,867,8272,4325,
7211,757,8272,4325,
48686,1066,8272,4325,
43235,2054,8272,4325,
37865,4147,8272,4325,
15640,7957,8272,4325,
18814,13858,8272,4325,
106185,21351,8272,4325,
1382157,29744,8272,4325,
20453,42117,8272,4325,
13230,69419,8272,4325,
154530,125149,8272,4325,
108738,209663,8272,4325,
216488,300525,8272,4325,
68969,362478,8272,4325,
196505,369170,8272,4325,
149329,318529,8272,4325,
42065,232491,8272,4325,
92550,144206,8272,4325,
167037,81765,8272,4325,
203145,57376,8272,4325,
85634,66530,8272,4325,
140802,94896,8272,4325,
125346,126699,8272,4325,
64068,150205,8272,4325,
94763,159739,8272,4325,
472548,155440,8272,4325,
645477,142626,8272,4325,
902781,132329,8272,4325,
749985,141609,8272,4325,
833369,189610,8272,4325,
613385,288055,8272,4325,
40913,430859,8272,4325,
1702426,590451,8272,4325,
2640372,728010,8272,4325,
2072435,819533,8272,4325,
978875,881729,8272,4325,
3401676,968315,8272,4325,
1021249,1131600,8272,4325,
2175073,1382800,8272,4325,
1842302,1682048,8272,4325,
2264873,1958377,8272,4325,
2125849,2144784,8272,4325,
1227414,2210261,8272,4325,
1011317,2169400,8272,4325,
987829,2063039,8272,4325,
685589,1926620,8272,4325,
1341266,1772288,8272,4325,
709081,1595759,8272,4325,
942665,1396478,8272,4325,
681113,1190830,8272,4325,
1317714,1008135,8272,4325,
