498908294,78113638
489870739,163597014
488646500,332743549
348740917,-159031994
315465336,-142611308
224039246,204882408
151145197,-670782292
156019550,655392721
167063475,-186842151
220509094,61867899
242222181,418210029
259275435,-436790690
276872345,639084952
306323883,-60604370
268149171,21042753
222570694,-484084728
219211384,1125453478
231395594,-940764111
329545281,883988837
409655539,-628644470
524427753,257262701
551340066,-5478166
523482982,486985158
487783362,-190485422
462965195,-134250537
478469092,246765068
639521542,-557421686
738531314,455043443
553813898,-185030516
541540670,180920021
412394809,-239630665
369579461,149044281
247675137,203609866
185611700,277673556
137851748,-197753790
133676750,-356081474
146654037,1062695474
206708441,-865440558
306661256,866219633
392380298,-634659128
367595755,215375280
324320165,120839325
392830397,511768567
412813853,-363410183
449447457,99783010
480550225,123329100
555369994,-438828497
562637806,331467504
573397954,-3300896
461322121,-24962975
462817068,99581600
566429289,-57106835
778934252,374841495
918705421,149424671
789331802,133816783
658042651,-242262969
483736085,-452746992
325308392,-608960388
195459294,514901738
136129349,-568737793
102996772,164125533
110179153,196942608
152638765,493656160
353121516,-210032560
517229910,-121460271
648272721,348950389
560101374,-683734024
512364906,591551532
431614774,-329674742
427581779,250537351
463031698,-34901464
497561321,7779228
675400753,548769828
712825592,-181719726
851380110,642979051
665220221,-610287543
527716385,255314619
716224186,-792523739
797090261,167357074
865541059,205119606
756446306,-219303805
539981036,-18239059
436803881,-263990833
266736510,-492592285
161491286,207634196
113914856,172329788
162602349,-557899175
140283974,422537741
269352089,24740915
303884077,-171411522
367672251,366948962
393578170,-239231390
418659421,705941923
462267866,-211800835
618053949,760168931
660153710,-843129862
661225921,530750857
675787651,-680722851
618170491,109654987
594969485,376801795
581397605,-334785769
529415086,20851425
542385374,-138041326
713967251,-458889023
727105856,-50655929
605714603,464471265
497947787,-580250937
358204925,261316968
249344478,165795838
226921614,-188156686
203224277,290259497
183423938,-145297034
156824526,657357915
177216098,-144423340
436313489,920691534
417231993,-1388786624
418217940,1236892194
310133666,-1237972290
294319674,529526423
347284145,161207264
407007429,-254314309
526972998,124327613
558645026,-303705137
681901875,-138207191
613926374,-470991561
523470478,653522181
424878469,-812324997
509190957,528009952
735466577,46555769
870234361,-227343372
743171085,295988935
590779254,-149373480
377833817,-300828898
270158277,121477415
154516634,673796655
221566003,-1052395986
130979085,755885371
132305989,-688521905
207215049,203411420
199020369,174511913
319092670,43052258
359998586,-249078537
318684019,-58042429
467984032,28051299
356083819,-1039328310
376680029,1372056905
450233690,-1336456599
534758996,769856471
615753890,41705563
618440566,-271785520
476184401,284412842
396582090,41629665
536728253,-308983081
660352555,-62970397
672272262,844058367
557851302,-482857819
463601873,250868069
315124085,-872511232
231852386,415979197
197626740,45832976
189246818,103729890
158182886,-279202310
161191586,24084178
189520067,-27569818
265417866,-966717715
268442561,1261749599
285656292,-1150298472
185077818,540920713
189078354,373518989
238488363,-527668938
416982950,532402136
472219724,-246805741
675909246,185109958
781414274,-540666138
624135459,875417021
518910245,-217909497
351050141,-141878067
429104187,-371027445
524348856,-31711989
524690025,276496986
451190806,103130549
462163732,-177059553
610721208,5057151
436560197,-397851612
381007850,-242837424
411189570,275982877
298233603,-1018633198
144872514,747702740
195663642,434082053
267284162,-780112344
294928235,719847506
378718899,-182894392
448085981,58340458
1489923098,561658667
844804093,-1012127842
809928774,869845247
753877112,-1394287701
700496562,1272191522
448842056,-620309545
531984968,245893654
