-14194,-1673,8547,
-14154,-1677,8405,
-14020,-1544,8509,
-14043,-1684,8515,
-13890,-1808,8625,
-14263,-1503,8549,
-14100,-2641,8448,
-14261,-1592,8399,
-15583,-50,9110,
-13028,-302,8759,
-14716,-2292,8505,
-14351,-1894,8385,
-15378,-3310,8615,
-14313,-3493,8844,
-15101,-2722,8265,
-14834,-1982,8035,
-13794,-1033,7887,
-13670,-1529,8340,
-14047,-1905,8579,
-14098,-2058,8637,
-14194,-2323,7994,
-13774,240,6859,
-13555,-1312,8604,
-14831,-2013,9088,
-13874,-1723,9619,
-14442,-778,7263,
-13699,-424,7921,
-14858,-1356,9613,
-14643,-1504,9272,
-14518,-1839,9066,
-13776,-1413,9163,
-13493,-1232,9208,
-13297,-1028,9401,
-13409,-1034,9184,
-13578,-858,9363,
-13519,-1290,9504,
-14274,-1563,8984,
-13361,-1382,9113,
-13451,-1154,9073,
-14561,-1452,9362,
-14046,-2016,9079,
-13700,-2128,9281,
-14281,-1762,8672,
-13694,-1662,9059,
-13467,-1686,9288,
-13563,-1443,9096,
-13794,-1474,9080,
-13662,-1313,9328,
-13232,-835,9264,
-13892,-1816,8895,
-13173,-983,9490,
-14019,-1824,8892,
-13947,-2017,9066,
-13890,-2750,7987,
-14012,-1906,8582,
-13793,-1642,9200,
-13580,-1678,8939,
-13709,-1631,9128,
-13947,-1848,9073,
-13818,-1634,9063,
-13414,-2161,9008,
-14426,-2092,8707,
-13480,-490,9497,
-13829,-729,9402,
-13517,-1267,9591,
-13637,-901,9282,
-13680,-726,9417,
-13579,-881,9518,
-13515,-876,9400,
-13529,-858,9418,
-13235,-704,9227,
-13890,-1393,9016,
-13853,-1412,9262,
-13682,-1269,9242,
-13853,-1233,9172,
-13837,-1091,9027,
-13818,-1209,8925,
-13846,-1103,9175,
-13863,-1219,9022,
-13885,-1168,9039,
-13822,-1179,9269,
-13786,-1246,8961,
-13809,-634,9225,
-13696,-1005,9058,
-13729,-912,9013,
-14092,-973,8852,
-13676,-556,8674,
-13009,-1087,9228,
-13692,-1231,8883,
-13984,-1215,9034,
-13934,-1428,8891,
-13932,-1297,8986,
-14040,-1394,8903,
-13877,-1200,8792,
-13884,-1313,8900,
-13833,-1315,8977,
-13947,-1177,8756,
-13820,-1380,8939,
-13887,-1429,9083,
-13941,-1425,8734,
-13843,-1255,8825,
-13927,-1180,8976,
-13748,-1198,8858,
-13920,-1226,8815,
-13913,-1400,8968,
-14005,-1294,8902,
-13897,-1305,8841,
-13898,-1106,8776,
-13932,-1458,8923,
-14051,-1357,8736,
-13969,-1301,8870,
-14047,-1403,8752,
-13965,-1416,8795,
-13914,-1314,8615,
-13882,-1082,8794,
-14078,-1157,8809,
-13980,-1324,8821,
-14037,-1304,8775,
-14060,-1356,8722,
-14021,-1418,8729,
-13984,-1483,8758,
-13964,-1209,8638,
-14036,-1147,8819,
-14060,-1424,8707,
-13866,-1295,8856,
-13948,-1260,8813,
-13750,-1228,8727,
-13872,-1249,8712,
-13832,-1078,8916,
-14143,-1093,8786,
-14114,-1094,8592,
-13760,-970,8739,
-13994,-974,8714,
-13873,-950,8937,
-13922,-1279,8733,
-13977,-982,7811,
-14100,-950,8767,
-13942,-915,8851,
-14148,-1097,8650,
-14061,-967,8860,
-13948,-885,8763,
-13946,-961,8823,
-13676,-1684,6924,
-14095,-699,8918,
-13903,-1230,8687,
-13900,-636,9005,
-14024,-835,8872,
-13817,-742,9030,
-14006,-941,8824,
-14266,-803,8599,
-13868,-1080,8571,
-14063,-728,8930,
-13946,-825,8755,
-14016,-639,8769,
-13886,-788,8834,
-14019,-958,8773,
-13969,-717,8850,
-14100,-775,8646,
-14141,-787,8756,
-13932,-728,8774,
-14036,-789,8804,
-14050,-844,8720,
-14058,-809,8714,
-14122,-750,8850,
-13925,-806,8682,
-13983,-806,8827,
-14106,-691,8731,
-13946,-909,8711,
-14093,-901,8609,
-14140,-923,8756,
-14018,-903,8690,
-14023,-745,8628,
-14089,-781,8735,
-14127,-1024,8679,
-14051,-654,8541,
-14152,-702,8584,
-14080,-949,8789,
-14070,-778,8729,
-14191,-834,8643,
-13995,-564,8623,
-14167,-780,8577,
-14353,-672,8529,
-14039,-661,8642,
-14088,-572,8641,
-14157,-752,8472,
-14189,-702,8569,
-14172,-751,8531,
-13958,-776,8704,
-14230,-616,8518,
-14157,-709,8540,
-14244,-919,8497,
-13817,-1158,6995,
-14037,-517,8749,
-13941,-412,8683,
-14204,-639,8811,
-14075,-639,8736,
-14031,-588,8575,
-14153,-514,8725,
-13915,-650,8704,
