6514478,69092564
4944131,51745990
19181869,33025715
70210626,17240927
137800670,7391854
90658737,5071947
26522387,10981958
7087854,24784964
48651116,43951236
53426369,63167480
23188563,76001447
4022321,78116665
21304427,69442453
26794229,53738941
68354918,36409254
71563427,22379840
126908925,15031056
55371074,16017703
67703485,25319180
17556894,41055957
3245024,59294707
5200117,74563213
19842137,81449763
35269891,76802407
21255139,61414183
2134538,40062768
5470117,19537254
25358356,5582912
80743628,596483
146958369,3515950
50935749,11762058
19196467,23391918
21095841,37413744
49525086,52260635
33554289,64689478
11706354,70835652
23200429,68499241
49797089,58516542
78020234,44376622
83273003,30839284
91510250,22468513
71389542,22368335
52056850,31183275
18117953,46631901
21086180,63919602
9191402,77142883
14969466,81361617
31509482,74550447
3895454,58492207
2977077,38071792
10591749,19193807
27541414,6347445
80203724,1171734
63454649,2754178
21181014,9110018
34155713,18412348
56668169,29070472
41318569,39249643
29895306,46971620
39919490,50872110
56545262,50787421
67722392,47749542
76235462,43632909
70138915,40670587
74019721,40809335
76092196,44984835
89578540,52686188
70023261,62165893
39362075,71200709
4309176,77825298
86494449,80583249
17436328,78570104
9108634,71776402
4628098,61417709
14337357,49523876
49229882,38004499
139735310,28204806
20477005,21372345
8996459,19170811
61071093,22976103
81478718,32234745
39641302,43910873
22481569,54024634
27958642,59744630
61137069,60226965
95525475,56285657
109546190,49973568
86816539,44363689
107986274,42911637
38421818,48058590
34227753,59695729
73528553,74555860
36488722,87240107
13335113,92647130
17966270,88391122
13071904,75613541
7716761,57957396
23080034,39770516
32551825,24616228
50606645,14565965
116194418,10286886
47826320,11641223
8062974,18211717
80681411,29108218
164982501,42325844
69281385,55030244
29765837,65145503
38405741,72395281
52090148,77353096
72492763,79843101
84363509,78844619
65355761,73943773
107595221,66585462
108663217,59849580
114903389,57056847
87174786,60296860
37992947,69538923
14259210,82366787
42259366,94354528
23593931,100344406
31141355,96567722
35161254,82618267
24238629,61932837
22424153,40346112
95697483,23582583
29731861,15155152
10670525,15630509
69265533,23030452
60255076,33723937
61666029,43746532
24286982,50376731
42279970,52999145
42968078,52612431
92428145,50663875
99980045,48391255
204400356,47068612
119520765,48586592
73303046,55399670
35145410,69137668
39286282,88398070
11874989,107711089
8961552,119302090
10979953,116888058
24904310,99002191
97952310,69925344
53346635,38093694
84008241,13023772
93555965,1947641
77028290,7307783
27654898,26121193
33016236,51350050
120087541,74483784
94118945,88546410
38313218,90778483
28461453,83560324
53187912,72491138
80754161,62837098
96656288,57135353
89500443,55372287
88932195,56639349
79809290,60346661
41095753,66181310
25303145,73321945
42298520,79843675
12852778,82976344
12268189,80258453
38031054,70875804
6855947,56274341
31996089,39709485
34710611,25024956
55506181,15280804
89788844,11920054
35607064,14791526
17079323,22650942
29009245,33454040
69299634,44379420
54589201,52335987
18327789,55272012
7081834,53256244
26357644,48134388
81849862,42092369
91614822,36661372
90524673,32981410
97078691,32505229
61263669,36864834
49250334,46717833
57008108,60562844
27563084,74650638
2342259,84306052
19135786,85885520
5518357,78200652
8000162,62834174
15124809,43468767
34610250,24606066
65834649,10202944
82827629,2798528
47217778,3336478
14680213,11300372
46981649,24665548
92208708,39887722
